timestamp, index, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.used [MiB], temperature.gpu, clocks.current.sm [MHz]
2026/08/28 17:18:00.901, 0, 69.82, 0, 0, 0, 26, 345
2026/08/28 17:18:00.902, 1, 69.71, 0, 0, 0, 25, 345
2026/08/28 17:18:00.903, 2, 70.70, 0, 0, 0, 23, 345
2026/08/28 17:18:00.903, 3, 69.87, 0, 0, 0, 26, 345
2026/08/28 17:18:00.904, 4, 71.29, 0, 0, 0, 25, 345
2026/08/28 17:18:00.904, 5, 70.38, 0, 0, 0, 24, 345
2026/08/28 17:18:00.905, 6, 70.81, 0, 0, 0, 26, 345
2026/08/28 17:18:00.906, 7, 69.86, 0, 0, 0, 23, 345
2026/08/28 17:18:05.906, 0, 69.83, 0, 0, 0, 26, 345
2026/08/28 17:18:05.907, 1, 69.71, 0, 0, 0, 25, 345
2026/08/28 17:18:05.907, 2, 70.69, 0, 0, 0, 23, 345
2026/08/28 17:18:05.907, 3, 69.88, 0, 0, 0, 26, 345
2026/08/28 17:18:05.907, 4, 71.23, 0, 0, 0, 25, 345
2026/08/28 17:18:05.907, 5, 70.37, 0, 0, 0, 24, 345
2026/08/28 17:18:05.907, 6, 70.74, 0, 0, 0, 26, 345
2026/08/28 17:18:05.907, 7, 69.84, 0, 0, 0, 23, 345
2026/08/28 17:18:10.907, 0, 69.82, 0, 0, 4, 26, 345
2026/08/28 17:18:10.907, 1, 69.76, 0, 0, 4, 25, 345
2026/08/28 17:18:10.907, 2, 70.68, 0, 0, 4, 23, 345
2026/08/28 17:18:10.907, 3, 69.88, 0, 0, 4, 26, 345
2026/08/28 17:18:10.907, 4, 72.36, 0, 0, 4, 25, 345
2026/08/28 17:18:10.907, 5, 70.38, 0, 0, 4, 24, 345
2026/08/28 17:18:10.907, 6, 70.80, 0, 0, 4, 26, 345
2026/08/28 17:18:10.907, 7, 72.93, 0, 0, 4, 23, 795
2026/08/28 17:18:15.908, 0, 69.81, 0, 0, 4, 26, 345
2026/08/28 17:18:15.908, 1, 69.73, 0, 0, 4, 25, 345
2026/08/28 17:18:15.908, 2, 70.69, 0, 0, 4, 23, 345
2026/08/28 17:18:15.908, 3, 69.92, 0, 0, 4, 26, 345
2026/08/28 17:18:15.908, 4, 71.30, 0, 0, 4, 25, 345
2026/08/28 17:18:15.908, 5, 70.39, 0, 0, 4, 24, 345
2026/08/28 17:18:15.908, 6, 70.81, 0, 0, 4, 26, 345
2026/08/28 17:18:15.908, 7, 69.89, 0, 0, 4, 23, 345
2026/08/28 17:18:20.908, 0, 69.78, 0, 0, 4, 26, 345
2026/08/28 17:18:20.909, 1, 69.72, 0, 0, 4, 25, 345
2026/08/28 17:18:20.909, 2, 70.69, 0, 0, 4, 23, 345
2026/08/28 17:18:20.909, 3, 69.92, 0, 0, 4, 26, 345
2026/08/28 17:18:20.909, 4, 71.29, 0, 0, 4, 25, 345
2026/08/28 17:18:20.909, 5, 70.42, 0, 0, 4, 23, 345
2026/08/28 17:18:20.909, 6, 70.80, 0, 0, 4, 26, 345
2026/08/28 17:18:20.909, 7, 69.86, 0, 0, 4, 23, 345
2026/08/28 17:18:25.909, 0, 69.80, 0, 0, 4, 26, 345
2026/08/28 17:18:25.909, 1, 69.69, 0, 0, 4, 25, 345
2026/08/28 17:18:25.909, 2, 70.67, 0, 0, 4, 23, 345
2026/08/28 17:18:25.909, 3, 69.92, 0, 0, 4, 26, 345
2026/08/28 17:18:25.909, 4, 71.29, 0, 0, 4, 25, 345
2026/08/28 17:18:25.909, 5, 70.35, 0, 0, 4, 23, 345
2026/08/28 17:18:25.909, 6, 70.79, 0, 0, 4, 26, 345
2026/08/28 17:18:25.909, 7, 69.83, 0, 0, 4, 23, 345
2026/08/28 17:18:30.910, 0, 115.13, 0, 0, 529, 27, 1980
2026/08/28 17:18:30.910, 1, 118.52, 0, 0, 529, 26, 1980
2026/08/28 17:18:30.910, 2, 116.09, 0, 0, 529, 25, 1980
2026/08/28 17:18:30.910, 3, 114.56, 0, 0, 529, 27, 1980
2026/08/28 17:18:30.910, 4, 117.61, 0, 0, 529, 27, 1980
2026/08/28 17:18:30.910, 5, 116.20, 0, 0, 529, 25, 1980
2026/08/28 17:18:30.910, 6, 117.94, 0, 0, 529, 27, 1980
2026/08/28 17:18:30.910, 7, 114.37, 0, 0, 529, 25, 1980
