timestamp, index, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.used [MiB], temperature.gpu, clocks.current.sm [MHz]
2026/08/28 16:39:32.958, 0, 70.48, 0, 0, 0, 27, 345
2026/08/28 16:39:32.959, 1, 69.97, 0, 0, 0, 26, 345
2026/08/28 16:39:32.959, 2, 70.83, 0, 0, 0, 24, 345
2026/08/28 16:39:32.960, 3, 69.83, 0, 0, 0, 27, 345
2026/08/28 16:39:32.960, 4, 71.63, 0, 0, 0, 27, 345
2026/08/28 16:39:32.961, 5, 69.95, 0, 0, 0, 25, 345
2026/08/28 16:39:32.961, 6, 70.93, 0, 0, 0, 27, 345
2026/08/28 16:39:32.962, 7, 70.16, 0, 0, 0, 24, 345
2026/08/28 16:39:37.963, 0, 70.45, 0, 0, 0, 27, 345
2026/08/28 16:39:37.963, 1, 69.95, 0, 0, 0, 26, 345
2026/08/28 16:39:37.963, 2, 70.86, 0, 0, 0, 24, 345
2026/08/28 16:39:37.963, 3, 69.81, 0, 0, 0, 27, 345
2026/08/28 16:39:37.963, 4, 71.63, 0, 0, 0, 27, 345
2026/08/28 16:39:37.963, 5, 69.89, 0, 0, 0, 25, 345
2026/08/28 16:39:37.963, 6, 70.89, 0, 0, 0, 27, 345
2026/08/28 16:39:37.963, 7, 70.09, 0, 0, 0, 24, 345
2026/08/28 16:39:42.964, 0, 70.41, 0, 0, 4, 27, 345
2026/08/28 16:39:42.964, 1, 69.95, 0, 0, 4, 26, 345
2026/08/28 16:39:42.964, 2, 70.87, 0, 0, 4, 24, 345
2026/08/28 16:39:42.964, 3, 69.86, 0, 0, 4, 27, 345
2026/08/28 16:39:42.964, 4, 71.60, 0, 0, 4, 27, 345
2026/08/28 16:39:42.964, 5, 69.99, 0, 0, 4, 25, 345
2026/08/28 16:39:42.964, 6, 70.89, 0, 0, 4, 27, 345
2026/08/28 16:39:42.964, 7, 70.17, 0, 0, 4, 24, 345
2026/08/28 16:39:47.964, 0, 70.46, 0, 0, 4, 27, 345
2026/08/28 16:39:47.964, 1, 69.98, 0, 0, 4, 26, 345
2026/08/28 16:39:47.964, 2, 70.82, 0, 0, 4, 24, 345
2026/08/28 16:39:47.964, 3, 69.79, 0, 0, 4, 27, 345
2026/08/28 16:39:47.964, 4, 71.62, 0, 0, 4, 27, 345
2026/08/28 16:39:47.964, 5, 70.00, 0, 0, 4, 25, 345
2026/08/28 16:39:47.964, 6, 70.93, 0, 0, 4, 27, 345
2026/08/28 16:39:47.964, 7, 70.15, 0, 0, 4, 24, 345
2026/08/28 16:39:52.965, 0, 70.43, 0, 0, 4, 27, 345
