timestamp, index, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.used [MiB], temperature.gpu, clocks.current.sm [MHz]
2026/08/28 17:30:28.305, 0, 70.69, 0, 0, 1, 32, 345
2026/08/28 17:30:28.305, 1, 69.54, 0, 0, 1, 28, 345
2026/08/28 17:30:28.306, 2, 71.61, 0, 0, 1, 27, 345
2026/08/28 17:30:28.306, 3, 70.81, 0, 0, 1, 31, 345
2026/08/28 17:30:28.306, 4, 71.54, 0, 0, 1, 33, 345
2026/08/28 17:30:28.306, 5, 70.96, 0, 0, 1, 29, 345
2026/08/28 17:30:28.306, 6, 71.48, 0, 0, 1, 31, 345
2026/08/28 17:30:28.307, 7, 73.21, 0, 0, 1, 27, 345
2026/08/28 17:30:33.307, 0, 70.75, 0, 0, 1, 31, 345
2026/08/28 17:30:33.307, 1, 69.52, 0, 0, 1, 28, 345
2026/08/28 17:30:33.307, 2, 71.63, 0, 0, 1, 27, 345
2026/08/28 17:30:33.307, 3, 70.78, 0, 0, 1, 31, 345
2026/08/28 17:30:33.307, 4, 71.50, 0, 0, 1, 33, 345
2026/08/28 17:30:33.307, 5, 70.97, 0, 0, 1, 29, 345
2026/08/28 17:30:33.307, 6, 71.53, 0, 0, 1, 30, 345
2026/08/28 17:30:33.307, 7, 73.22, 0, 0, 1, 27, 345
2026/08/28 17:30:38.308, 0, 70.68, 0, 0, 4, 31, 345
2026/08/28 17:30:38.308, 1, 69.61, 0, 0, 4, 28, 345
2026/08/28 17:30:38.308, 2, 71.61, 0, 0, 1, 27, 345
2026/08/28 17:30:38.308, 3, 70.76, 0, 0, 1, 31, 345
2026/08/28 17:30:38.308, 4, 71.49, 0, 0, 1, 33, 345
2026/08/28 17:30:38.311, 5, 70.95, 0, 0, 1, 29, 345
2026/08/28 17:30:38.312, 6, 71.57, 0, 0, 1, 30, 345
2026/08/28 17:30:38.312, 7, 73.21, 0, 0, 1, 27, 345
2026/08/28 17:30:43.313, 0, 70.68, 0, 0, 4, 31, 345
2026/08/28 17:30:43.313, 1, 69.55, 0, 0, 4, 28, 345
2026/08/28 17:30:43.313, 2, 71.59, 0, 0, 4, 27, 345
2026/08/28 17:30:43.313, 3, 70.77, 0, 0, 4, 31, 345
2026/08/28 17:30:43.313, 4, 71.49, 0, 0, 4, 33, 345
2026/08/28 17:30:43.313, 5, 70.96, 0, 0, 4, 29, 345
2026/08/28 17:30:43.313, 6, 71.57, 0, 0, 4, 30, 345
