timestamp, index, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.used [MiB], temperature.gpu, clocks.current.sm [MHz]
2026/08/28 23:09:15.025, 0, 70.07, 0, 0, 1, 29, 345
2026/08/28 23:09:15.026, 1, 69.69, 0, 0, 1, 27, 345
2026/08/28 23:09:15.026, 2, 71.38, 0, 0, 1, 26, 345
2026/08/28 23:09:15.026, 3, 70.37, 0, 0, 1, 29, 345
2026/08/28 23:09:15.026, 4, 70.82, 0, 0, 1, 31, 345
2026/08/28 23:09:15.026, 5, 70.59, 0, 0, 1, 28, 345
2026/08/28 23:09:15.027, 6, 71.20, 0, 0, 1, 28, 345
2026/08/28 23:09:15.027, 7, 72.89, 0, 0, 1, 26, 345
2026/08/28 23:09:20.027, 0, 70.07, 0, 0, 1, 29, 345
2026/08/28 23:09:20.029, 1, 69.70, 0, 0, 1, 27, 345
2026/08/28 23:09:20.031, 2, 71.36, 0, 0, 1, 26, 345
2026/08/28 23:09:20.033, 3, 70.32, 0, 0, 1, 29, 345
2026/08/28 23:09:20.035, 4, 70.84, 0, 0, 1, 31, 345
2026/08/28 23:09:20.036, 5, 70.60, 0, 0, 1, 28, 345
2026/08/28 23:09:20.038, 6, 71.21, 0, 0, 1, 28, 345
2026/08/28 23:09:20.040, 7, 72.97, 0, 0, 1, 26, 345
2026/08/28 23:09:25.042, 0, 70.08, 0, 0, 4, 29, 345
2026/08/28 23:09:25.066, 1, 69.76, 0, 0, 4, 27, 345
2026/08/28 23:09:25.066, 2, 71.39, 0, 0, 4, 26, 345
2026/08/28 23:09:25.066, 3, 70.36, 0, 0, 1, 29, 345
2026/08/28 23:09:25.066, 4, 70.87, 0, 0, 1, 31, 345
2026/08/28 23:09:25.066, 5, 70.62, 0, 0, 1, 28, 345
2026/08/28 23:09:25.066, 6, 71.19, 0, 0, 1, 28, 345
2026/08/28 23:09:25.066, 7, 73.20, 0, 0, 1, 26, 345
2026/08/28 23:09:30.066, 0, 70.09, 0, 0, 4, 29, 345
2026/08/28 23:09:30.068, 1, 69.72, 0, 0, 4, 27, 345
2026/08/28 23:09:30.069, 2, 71.38, 0, 0, 4, 26, 345
2026/08/28 23:09:30.071, 3, 70.35, 0, 0, 4, 29, 345
2026/08/28 23:09:30.073, 4, 70.83, 0, 0, 4, 31, 345
2026/08/28 23:09:30.075, 5, 70.61, 0, 0, 4, 28, 345
2026/08/28 23:09:30.077, 6, 71.23, 0, 0, 4, 28, 345
2026/08/28 23:09:30.078, 7, 73.14, 0, 0, 4, 26, 345
2026/08/28 23:09:35.080, 0, 70.10, 0, 0, 4, 29, 345
2026/08/28 23:09:35.081, 1, 69.70, 0, 0, 4, 27, 345
2026/08/28 23:09:35.081, 2, 71.35, 0, 0, 4, 26, 345
2026/08/28 23:09:35.081, 3, 70.36, 0, 0, 4, 29, 345
2026/08/28 23:09:35.081, 4, 70.85, 0, 0, 4, 31, 345
2026/08/28 23:09:35.081, 5, 70.59, 0, 0, 4, 28, 345
2026/08/28 23:09:35.081, 6, 71.17, 0, 0, 4, 28, 345
2026/08/28 23:09:35.081, 7, 72.80, 0, 0, 4, 26, 345
2026/08/28 23:09:40.081, 0, 70.13, 0, 0, 4, 29, 345
2026/08/28 23:09:40.093, 1, 69.72, 0, 0, 4, 27, 345
2026/08/28 23:09:40.094, 2, 71.37, 0, 0, 4, 26, 345
2026/08/28 23:09:40.099, 3, 70.34, 0, 0, 4, 29, 345
2026/08/28 23:09:40.100, 4, 70.84, 0, 0, 4, 31, 345
2026/08/28 23:09:40.104, 5, 70.61, 0, 0, 4, 28, 345
2026/08/28 23:09:40.112, 6, 71.20, 0, 0, 4, 28, 345
2026/08/28 23:09:40.114, 7, 72.96, 0, 0, 4, 26, 345
2026/08/28 23:09:45.119, 0, 70.12, 0, 0, 4, 29, 345
2026/08/28 23:09:45.119, 1, 69.72, 0, 0, 4, 27, 345
2026/08/28 23:09:45.119, 2, 71.39, 0, 0, 4, 26, 345
2026/08/28 23:09:45.119, 3, 70.32, 0, 0, 4, 29, 345
2026/08/28 23:09:45.119, 4, 70.87, 0, 0, 4, 31, 345
2026/08/28 23:09:45.119, 5, 70.63, 0, 0, 4, 28, 345
2026/08/28 23:09:45.119, 6, 71.14, 0, 0, 4, 28, 345
2026/08/28 23:09:45.119, 7, 73.18, 0, 0, 4, 26, 345
2026/08/28 23:09:50.119, 0, 117.87, 0, 0, 530, 31, 1980
2026/08/28 23:09:50.120, 1, 112.28, 0, 0, 530, 28, 1980
2026/08/28 23:09:50.120, 2, 115.06, 0, 0, 530, 27, 1980
2026/08/28 23:09:50.120, 3, 116.45, 0, 0, 530, 30, 1980
2026/08/28 23:09:50.120, 4, 116.61, 0, 0, 530, 32, 1980
2026/08/28 23:09:50.120, 5, 118.52, 0, 0, 530, 30, 1980
2026/08/28 23:09:50.120, 6, 118.07, 0, 0, 530, 30, 1980
2026/08/28 23:09:50.120, 7, 118.20, 0, 0, 530, 27, 1980
2026/08/28 23:09:55.120, 0, 118.00, 0, 0, 1752, 31, 1980
2026/08/28 23:09:55.120, 1, 112.28, 0, 0, 1752, 28, 1980
2026/08/28 23:09:55.120, 2, 115.48, 0, 0, 1752, 27, 1980
2026/08/28 23:09:55.120, 3, 116.58, 0, 0, 1752, 30, 1980
2026/08/28 23:09:55.120, 4, 116.75, 0, 0, 1752, 32, 1980
2026/08/28 23:09:55.120, 5, 118.64, 0, 0, 1752, 30, 1980
2026/08/28 23:09:55.120, 6, 118.21, 0, 0, 1752, 30, 1980
2026/08/28 23:09:55.121, 7, 118.56, 0, 0, 1752, 27, 1980
2026/08/28 23:10:00.121, 0, 118.39, 0, 0, 3944, 31, 1980
2026/08/28 23:10:00.121, 1, 112.55, 0, 0, 3944, 28, 1980
2026/08/28 23:10:00.121, 2, 115.82, 0, 0, 3944, 28, 1980
2026/08/28 23:10:00.121, 3, 116.82, 0, 0, 3944, 30, 1980
2026/08/28 23:10:00.121, 4, 117.03, 0, 0, 3944, 32, 1980
2026/08/28 23:10:00.122, 5, 118.86, 0, 0, 3944, 30, 1980
2026/08/28 23:10:00.122, 6, 118.56, 0, 0, 3944, 30, 1980
2026/08/28 23:10:00.122, 7, 118.51, 0, 0, 3944, 28, 1980
2026/08/28 23:10:05.123, 0, 118.57, 0, 0, 3944, 31, 1980
2026/08/28 23:10:05.124, 1, 112.68, 0, 0, 3944, 29, 1980
2026/08/28 23:10:05.126, 2, 115.93, 0, 0, 3944, 28, 1980
2026/08/28 23:10:05.126, 3, 116.95, 0, 0, 3944, 31, 1980
2026/08/28 23:10:05.129, 4, 117.23, 0, 0, 3944, 33, 1980
2026/08/28 23:10:05.133, 5, 119.00, 0, 0, 3944, 30, 1980
2026/08/28 23:10:05.186, 6, 118.69, 0, 0, 3944, 30, 1980
2026/08/28 23:10:05.188, 7, 118.79, 0, 0, 3944, 28, 1980
2026/08/28 23:10:10.189, 0, 118.57, 0, 0, 3944, 32, 1980
2026/08/28 23:10:10.190, 1, 112.74, 0, 0, 3944, 29, 1980
2026/08/28 23:10:10.190, 2, 116.00, 0, 0, 3944, 28, 1980
2026/08/28 23:10:10.190, 3, 117.11, 0, 0, 3944, 31, 1980
2026/08/28 23:10:10.190, 4, 117.33, 0, 0, 3944, 33, 1980
2026/08/28 23:10:10.190, 5, 119.09, 0, 0, 3944, 30, 1980
2026/08/28 23:10:10.190, 6, 118.79, 0, 0, 3944, 31, 1980
2026/08/28 23:10:10.190, 7, 119.05, 0, 0, 3944, 28, 1980
2026/08/28 23:10:15.190, 0, 118.62, 0, 0, 3944, 32, 1980
2026/08/28 23:10:15.190, 1, 112.45, 0, 0, 3944, 29, 1980
2026/08/28 23:10:15.190, 2, 116.02, 0, 0, 3944, 28, 1980
2026/08/28 23:10:15.190, 3, 117.15, 0, 0, 3944, 31, 1980
2026/08/28 23:10:15.190, 4, 117.41, 0, 0, 3944, 33, 1980
2026/08/28 23:10:15.191, 5, 117.69, 0, 0, 3944, 31, 1980
2026/08/28 23:10:15.191, 6, 118.86, 0, 0, 3944, 31, 1980
2026/08/28 23:10:15.191, 7, 119.08, 0, 0, 3944, 28, 1980
2026/08/28 23:10:20.191, 0, 118.66, 0, 0, 3944, 32, 1980
2026/08/28 23:10:20.191, 1, 112.50, 0, 0, 3944, 29, 1980
2026/08/28 23:10:20.192, 2, 116.05, 0, 0, 3944, 28, 1980
2026/08/28 23:10:20.192, 3, 117.24, 0, 0, 3944, 31, 1980
2026/08/28 23:10:20.192, 4, 117.57, 0, 0, 3944, 33, 1980
2026/08/28 23:10:20.192, 5, 117.77, 0, 0, 3944, 31, 1980
2026/08/28 23:10:20.192, 6, 118.97, 0, 0, 3944, 31, 1980
2026/08/28 23:10:20.192, 7, 118.80, 0, 0, 3944, 28, 1980
2026/08/28 23:10:25.192, 0, 118.77, 0, 0, 3944, 32, 1980
2026/08/28 23:10:25.193, 1, 112.66, 0, 0, 3944, 29, 1980
2026/08/28 23:10:25.193, 2, 116.12, 0, 0, 3944, 28, 1980
2026/08/28 23:10:25.193, 3, 117.36, 0, 0, 3944, 31, 1980
2026/08/28 23:10:25.193, 4, 117.60, 0, 0, 3944, 33, 1980
2026/08/28 23:10:25.193, 5, 117.81, 0, 0, 3944, 31, 1980
2026/08/28 23:10:25.193, 6, 119.00, 0, 0, 3944, 31, 1980
2026/08/28 23:10:25.193, 7, 119.03, 0, 0, 3944, 28, 1980
2026/08/28 23:10:30.193, 0, 118.86, 0, 0, 3944, 32, 1980
2026/08/28 23:10:30.194, 1, 112.55, 0, 0, 3944, 29, 1980
2026/08/28 23:10:30.194, 2, 116.15, 0, 0, 3944, 28, 1980
2026/08/28 23:10:30.194, 3, 117.40, 0, 0, 3944, 32, 1980
2026/08/28 23:10:30.194, 4, 117.69, 0, 0, 3944, 34, 1980
2026/08/28 23:10:30.194, 5, 117.87, 0, 0, 3944, 31, 1980
2026/08/28 23:10:30.194, 6, 119.09, 0, 0, 3944, 31, 1980
2026/08/28 23:10:30.194, 7, 119.29, 0, 0, 3944, 28, 1980
2026/08/28 23:10:35.194, 0, 118.95, 0, 0, 3944, 33, 1980
2026/08/28 23:10:35.194, 1, 112.60, 0, 0, 3944, 29, 1980
2026/08/28 23:10:35.194, 2, 116.19, 0, 0, 3944, 28, 1980
2026/08/28 23:10:35.194, 3, 117.51, 0, 0, 3944, 32, 1980
2026/08/28 23:10:35.194, 4, 117.79, 0, 0, 3944, 34, 1980
2026/08/28 23:10:35.194, 5, 117.92, 0, 0, 3944, 31, 1980
2026/08/28 23:10:35.194, 6, 119.16, 0, 0, 3944, 31, 1980
2026/08/28 23:10:35.194, 7, 119.20, 0, 0, 3944, 28, 1980
2026/08/28 23:10:40.195, 0, 119.09, 0, 0, 3944, 33, 1980
2026/08/28 23:10:40.195, 1, 112.61, 0, 0, 3944, 29, 1980
2026/08/28 23:10:40.195, 2, 116.24, 0, 0, 3944, 29, 1980
2026/08/28 23:10:40.195, 3, 117.58, 0, 0, 3944, 32, 1980
2026/08/28 23:10:40.195, 4, 117.85, 0, 0, 3944, 34, 1980
2026/08/28 23:10:40.195, 5, 117.99, 0, 0, 3944, 31, 1980
2026/08/28 23:10:40.195, 6, 119.21, 0, 0, 3944, 32, 1980
2026/08/28 23:10:40.195, 7, 119.04, 0, 0, 3944, 29, 1980
