timestamp, index, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.used [MiB], temperature.gpu, clocks.current.sm [MHz]
2026/08/28 19:05:38.582, 0, 71.86, 0, 0, 1, 38, 345
2026/08/28 19:05:38.582, 1, 69.90, 0, 0, 1, 31, 345
2026/08/28 19:05:38.583, 2, 72.48, 0, 0, 1, 30, 345
2026/08/28 19:05:38.583, 3, 72.59, 0, 0, 1, 37, 345
2026/08/28 19:05:38.583, 4, 73.27, 0, 0, 1, 39, 345
2026/08/28 19:05:38.583, 5, 71.56, 0, 0, 1, 32, 345
2026/08/28 19:05:38.583, 6, 73.17, 0, 0, 1, 37, 345
2026/08/28 19:05:38.584, 7, 74.18, 0, 0, 1, 30, 345
2026/08/28 19:05:43.584, 0, 71.79, 0, 0, 1, 37, 345
2026/08/28 19:05:43.584, 1, 69.82, 0, 0, 1, 31, 345
2026/08/28 19:05:43.584, 2, 72.43, 0, 0, 1, 30, 345
2026/08/28 19:05:43.584, 3, 72.49, 0, 0, 1, 37, 345
2026/08/28 19:05:43.584, 4, 73.32, 0, 0, 1, 39, 345
2026/08/28 19:05:43.584, 5, 71.55, 0, 0, 1, 32, 345
2026/08/28 19:05:43.584, 6, 73.11, 0, 0, 1, 36, 345
2026/08/28 19:05:43.584, 7, 74.12, 0, 0, 1, 30, 345
2026/08/28 19:05:48.585, 0, 71.73, 0, 0, 4, 37, 345
2026/08/28 19:05:48.585, 1, 69.87, 0, 0, 4, 31, 345
2026/08/28 19:05:48.585, 2, 72.46, 0, 0, 4, 30, 345
2026/08/28 19:05:48.585, 3, 72.39, 0, 0, 4, 37, 345
2026/08/28 19:05:48.585, 4, 73.32, 0, 0, 4, 38, 345
2026/08/28 19:05:48.585, 5, 71.55, 0, 0, 4, 32, 345
2026/08/28 19:05:48.585, 6, 73.06, 0, 0, 4, 36, 345
2026/08/28 19:05:48.585, 7, 74.15, 0, 0, 4, 30, 345
2026/08/28 19:05:53.585, 0, 71.62, 0, 0, 4, 37, 345
2026/08/28 19:05:53.585, 1, 69.83, 0, 0, 4, 30, 345
2026/08/28 19:05:53.585, 2, 72.44, 0, 0, 4, 30, 345
2026/08/28 19:05:53.586, 3, 72.32, 0, 0, 4, 36, 345
2026/08/28 19:05:53.586, 4, 73.22, 0, 0, 4, 38, 345
2026/08/28 19:05:53.586, 5, 71.52, 0, 0, 4, 32, 345
2026/08/28 19:05:53.586, 6, 72.95, 0, 0, 4, 36, 345
2026/08/28 19:05:53.586, 7, 74.08, 0, 0, 4, 30, 345
2026/08/28 19:05:58.586, 0, 71.57, 0, 0, 4, 37, 345
2026/08/28 19:05:58.586, 1, 69.82, 0, 0, 4, 30, 345
2026/08/28 19:05:58.586, 2, 72.39, 0, 0, 4, 30, 345
2026/08/28 19:05:58.586, 3, 72.24, 0, 0, 4, 36, 345
2026/08/28 19:05:58.586, 4, 73.14, 0, 0, 4, 38, 345
2026/08/28 19:05:58.586, 5, 71.50, 0, 0, 4, 32, 345
2026/08/28 19:05:58.586, 6, 73.06, 0, 0, 4, 36, 345
2026/08/28 19:05:58.586, 7, 74.06, 0, 0, 4, 30, 345
2026/08/28 19:06:03.587, 0, 71.49, 0, 0, 4, 36, 345
2026/08/28 19:06:03.587, 1, 69.82, 0, 0, 4, 30, 345
2026/08/28 19:06:03.587, 2, 72.34, 0, 0, 4, 30, 345
2026/08/28 19:06:03.587, 3, 72.19, 0, 0, 4, 36, 345
2026/08/28 19:06:03.587, 4, 73.08, 0, 0, 4, 38, 345
2026/08/28 19:06:03.587, 5, 71.49, 0, 0, 4, 32, 345
2026/08/28 19:06:03.587, 6, 73.00, 0, 0, 4, 35, 345
2026/08/28 19:06:03.587, 7, 74.04, 0, 0, 4, 30, 345
2026/08/28 19:06:08.587, 0, 122.29, 0, 0, 530, 38, 1980
2026/08/28 19:06:08.588, 1, 114.18, 0, 0, 530, 32, 1980
2026/08/28 19:06:08.588, 2, 116.85, 0, 0, 530, 31, 1980
2026/08/28 19:06:08.588, 3, 121.83, 0, 0, 530, 37, 1980
2026/08/28 19:06:08.588, 4, 121.67, 0, 0, 530, 39, 1980
2026/08/28 19:06:08.588, 5, 118.28, 0, 0, 530, 33, 1980
2026/08/28 19:06:08.588, 6, 123.45, 0, 0, 530, 36, 1980
2026/08/28 19:06:08.588, 7, 122.35, 0, 0, 530, 31, 1980
2026/08/28 19:06:13.588, 0, 122.35, 0, 0, 1778, 38, 1980
2026/08/28 19:06:13.588, 1, 114.85, 0, 0, 1752, 32, 1980
2026/08/28 19:06:13.588, 2, 116.99, 0, 0, 1764, 31, 1980
2026/08/28 19:06:13.588, 3, 121.91, 0, 0, 1754, 37, 1980
2026/08/28 19:06:13.589, 4, 121.75, 0, 0, 1752, 39, 1980
2026/08/28 19:06:13.589, 5, 118.46, 0, 0, 1756, 33, 1980
2026/08/28 19:06:13.589, 6, 123.55, 0, 0, 1758, 37, 1980
2026/08/28 19:06:13.589, 7, 122.52, 0, 0, 1752, 31, 1980
2026/08/28 19:06:18.589, 0, 122.54, 0, 0, 3944, 38, 1980
2026/08/28 19:06:18.589, 1, 115.05, 0, 0, 3944, 32, 1980
2026/08/28 19:06:18.589, 2, 117.18, 0, 0, 3944, 31, 1980
2026/08/28 19:06:18.589, 3, 122.06, 0, 0, 3944, 37, 1980
2026/08/28 19:06:18.589, 4, 121.85, 0, 0, 3944, 39, 1980
2026/08/28 19:06:18.589, 5, 118.68, 0, 0, 3944, 33, 1980
2026/08/28 19:06:18.589, 6, 123.73, 0, 0, 3944, 37, 1980
2026/08/28 19:06:18.589, 7, 122.34, 0, 0, 3944, 31, 1980
2026/08/28 19:06:23.590, 0, 122.62, 0, 0, 3944, 38, 1980
2026/08/28 19:06:23.608, 1, 115.15, 0, 0, 3944, 32, 1980
2026/08/28 19:06:23.608, 2, 117.28, 0, 0, 3944, 31, 1980
2026/08/28 19:06:23.667, 3, 122.16, 0, 0, 3944, 37, 1980
2026/08/28 19:06:23.668, 4, 121.93, 0, 0, 3944, 39, 1980
2026/08/28 19:06:23.668, 5, 118.78, 0, 0, 3944, 34, 1980
2026/08/28 19:06:23.669, 6, 123.75, 0, 0, 3944, 37, 1980
2026/08/28 19:06:23.670, 7, 122.03, 0, 0, 3944, 31, 1980
2026/08/28 19:06:28.672, 0, 122.59, 0, 0, 3944, 38, 1980
2026/08/28 19:06:28.672, 1, 115.13, 0, 0, 3944, 32, 1980
2026/08/28 19:06:28.672, 2, 117.31, 0, 0, 3944, 31, 1980
2026/08/28 19:06:28.672, 3, 122.14, 0, 0, 3944, 37, 1980
2026/08/28 19:06:28.672, 4, 121.97, 0, 0, 3944, 39, 1980
2026/08/28 19:06:28.672, 5, 118.74, 0, 0, 3944, 34, 1980
2026/08/28 19:06:28.672, 6, 123.75, 0, 0, 3944, 37, 1980
2026/08/28 19:06:28.672, 7, 122.15, 0, 0, 3944, 32, 1980
2026/08/28 19:06:33.673, 0, 122.63, 0, 0, 3944, 38, 1980
2026/08/28 19:06:33.673, 1, 115.16, 0, 0, 3944, 32, 1980
2026/08/28 19:06:33.673, 2, 117.32, 0, 0, 3944, 32, 1980
2026/08/28 19:06:33.673, 3, 122.12, 0, 0, 3944, 37, 1980
2026/08/28 19:06:33.673, 4, 122.03, 0, 0, 3944, 39, 1980
2026/08/28 19:06:33.673, 5, 118.80, 0, 0, 3944, 34, 1980
2026/08/28 19:06:33.673, 6, 123.78, 0, 0, 3944, 37, 1980
2026/08/28 19:06:33.673, 7, 122.11, 0, 0, 3944, 32, 1980
2026/08/28 19:06:38.673, 0, 122.63, 0, 0, 3944, 38, 1980
2026/08/28 19:06:38.674, 1, 115.21, 0, 0, 3944, 32, 1980
2026/08/28 19:06:38.674, 2, 117.39, 0, 0, 3944, 32, 1980
2026/08/28 19:06:38.674, 3, 122.22, 0, 0, 3944, 37, 1980
2026/08/28 19:06:38.674, 4, 122.04, 0, 0, 3944, 39, 1980
2026/08/28 19:06:38.674, 5, 118.89, 0, 0, 3944, 34, 1980
2026/08/28 19:06:38.674, 6, 123.81, 0, 0, 3944, 37, 1980
2026/08/28 19:06:38.674, 7, 122.24, 0, 0, 3944, 32, 1980
2026/08/28 19:06:43.674, 0, 122.67, 0, 0, 3944, 38, 1980
2026/08/28 19:06:43.674, 1, 115.28, 0, 0, 3944, 32, 1980
2026/08/28 19:06:43.674, 2, 117.39, 0, 0, 3944, 32, 1980
2026/08/28 19:06:43.674, 3, 122.19, 0, 0, 3944, 37, 1980
2026/08/28 19:06:43.674, 4, 122.05, 0, 0, 3944, 39, 1980
2026/08/28 19:06:43.674, 5, 118.91, 0, 0, 3944, 34, 1980
2026/08/28 19:06:43.674, 6, 123.80, 0, 0, 3944, 37, 1980
2026/08/28 19:06:43.674, 7, 122.23, 0, 0, 3944, 32, 1980
2026/08/28 19:06:48.675, 0, 122.69, 0, 0, 3944, 38, 1980
2026/08/28 19:06:48.675, 1, 115.29, 0, 0, 3944, 32, 1980
2026/08/28 19:06:48.675, 2, 116.81, 0, 0, 3944, 32, 1980
2026/08/28 19:06:48.675, 3, 122.18, 0, 0, 3944, 37, 1980
2026/08/28 19:06:48.675, 4, 122.08, 0, 0, 3944, 39, 1980
2026/08/28 19:06:48.675, 5, 118.90, 0, 0, 3944, 34, 1980
2026/08/28 19:06:48.675, 6, 123.82, 0, 0, 3944, 37, 1980
2026/08/28 19:06:48.676, 7, 122.21, 0, 0, 3944, 32, 1980
2026/08/28 19:06:53.676, 0, 122.72, 0, 0, 3944, 38, 1980
2026/08/28 19:06:53.676, 1, 115.27, 0, 0, 3944, 33, 1980
2026/08/28 19:06:53.676, 2, 116.81, 0, 0, 3944, 32, 1980
