timestamp, index, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.used [MiB], temperature.gpu, clocks.current.sm [MHz]
2026/08/29 00:01:14.439, 0, 71.28, 0, 0, 1, 35, 345
2026/08/29 00:01:14.439, 1, 69.80, 0, 0, 1, 28, 345
2026/08/29 00:01:14.440, 2, 71.76, 0, 0, 1, 27, 345
2026/08/29 00:01:14.440, 3, 72.02, 0, 0, 1, 35, 345
2026/08/29 00:01:14.440, 4, 72.64, 0, 0, 1, 36, 345
2026/08/29 00:01:14.440, 5, 71.04, 0, 0, 1, 30, 345
2026/08/29 00:01:14.440, 6, 72.68, 0, 0, 1, 34, 345
2026/08/29 00:01:14.440, 7, 73.28, 0, 0, 1, 27, 345
2026/08/29 00:01:19.441, 0, 71.18, 0, 0, 1, 35, 345
2026/08/29 00:01:19.441, 1, 69.77, 0, 0, 1, 28, 345
2026/08/29 00:01:19.441, 2, 71.71, 0, 0, 1, 27, 345
2026/08/29 00:01:19.441, 3, 71.92, 0, 0, 1, 34, 345
2026/08/29 00:01:19.441, 4, 72.54, 0, 0, 1, 36, 345
2026/08/29 00:01:19.441, 5, 71.01, 0, 0, 1, 29, 345
2026/08/29 00:01:19.441, 6, 72.58, 0, 0, 1, 34, 345
2026/08/29 00:01:19.441, 7, 73.36, 0, 0, 1, 27, 345
2026/08/29 00:01:24.442, 0, 71.11, 0, 0, 4, 35, 345
2026/08/29 00:01:24.442, 1, 69.79, 0, 0, 4, 28, 345
2026/08/29 00:01:24.442, 2, 71.72, 0, 0, 4, 27, 345
2026/08/29 00:01:24.442, 3, 71.87, 0, 0, 4, 34, 345
2026/08/29 00:01:24.442, 4, 72.48, 0, 0, 4, 36, 345
2026/08/29 00:01:24.442, 5, 71.00, 0, 0, 4, 29, 345
2026/08/29 00:01:24.442, 6, 72.54, 0, 0, 4, 34, 345
2026/08/29 00:01:24.442, 7, 73.17, 0, 0, 4, 27, 345
2026/08/29 00:01:29.443, 0, 71.06, 0, 0, 4, 34, 345
2026/08/29 00:01:29.443, 1, 69.74, 0, 0, 4, 28, 345
2026/08/29 00:01:29.443, 2, 71.68, 0, 0, 4, 27, 345
2026/08/29 00:01:29.443, 3, 71.78, 0, 0, 4, 34, 345
2026/08/29 00:01:29.443, 4, 72.35, 0, 0, 4, 36, 345
2026/08/29 00:01:29.443, 5, 71.00, 0, 0, 4, 29, 345
2026/08/29 00:01:29.443, 6, 72.46, 0, 0, 4, 33, 345
2026/08/29 00:01:29.443, 7, 73.10, 0, 0, 4, 27, 345
2026/08/29 00:01:34.443, 0, 70.97, 0, 0, 4, 34, 345
2026/08/29 00:01:34.444, 1, 69.72, 0, 0, 4, 28, 345
2026/08/29 00:01:34.446, 2, 71.68, 0, 0, 4, 27, 345
2026/08/29 00:01:34.446, 3, 71.73, 0, 0, 4, 34, 345
2026/08/29 00:01:34.446, 4, 72.31, 0, 0, 4, 35, 345
2026/08/29 00:01:34.446, 5, 70.98, 0, 0, 4, 29, 345
2026/08/29 00:01:34.446, 6, 72.40, 0, 0, 4, 33, 345
2026/08/29 00:01:34.446, 7, 73.07, 0, 0, 4, 27, 345
2026/08/29 00:01:39.446, 0, 70.90, 0, 0, 4, 34, 345
2026/08/29 00:01:39.447, 1, 69.75, 0, 0, 4, 28, 345
2026/08/29 00:01:39.447, 2, 71.64, 0, 0, 4, 27, 345
2026/08/29 00:01:39.447, 3, 71.61, 0, 0, 4, 33, 345
2026/08/29 00:01:39.447, 4, 72.27, 0, 0, 4, 35, 345
2026/08/29 00:01:39.447, 5, 70.97, 0, 0, 4, 29, 345
2026/08/29 00:01:39.447, 6, 72.33, 0, 0, 4, 33, 345
2026/08/29 00:01:39.447, 7, 73.19, 0, 0, 4, 27, 345
2026/08/29 00:01:44.447, 0, 120.22, 0, 0, 530, 35, 1980
2026/08/29 00:01:44.447, 1, 113.51, 0, 0, 530, 29, 1980
2026/08/29 00:01:44.447, 2, 114.06, 0, 0, 530, 28, 1980
2026/08/29 00:01:44.447, 3, 119.89, 0, 0, 530, 34, 1980
2026/08/29 00:01:44.447, 4, 118.78, 0, 0, 530, 36, 1980
2026/08/29 00:01:44.447, 5, 117.36, 0, 0, 530, 30, 1980
2026/08/29 00:01:44.447, 6, 121.01, 0, 0, 530, 34, 1980
2026/08/29 00:01:44.447, 7, 118.41, 0, 0, 530, 28, 1980
2026/08/29 00:01:49.448, 0, 119.97, 0, 0, 1752, 35, 1980
2026/08/29 00:01:49.448, 1, 113.70, 0, 0, 1752, 29, 1980
2026/08/29 00:01:49.448, 2, 114.15, 0, 0, 1752, 28, 1980
2026/08/29 00:01:49.448, 3, 119.84, 0, 0, 1752, 34, 1980
2026/08/29 00:01:49.448, 4, 118.35, 0, 0, 1752, 36, 1980
2026/08/29 00:01:49.448, 5, 117.13, 0, 0, 1752, 30, 1980
2026/08/29 00:01:49.448, 6, 121.02, 0, 0, 1752, 34, 1980
2026/08/29 00:01:49.448, 7, 118.36, 0, 0, 1752, 28, 1980
2026/08/29 00:01:54.448, 0, 120.11, 0, 0, 3944, 35, 1980
2026/08/29 00:01:54.449, 1, 113.83, 0, 0, 3944, 29, 1980
2026/08/29 00:01:54.449, 2, 114.36, 0, 0, 3944, 28, 1980
