timestamp, index, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.used [MiB], temperature.gpu, clocks.current.sm [MHz]
2026/08/28 18:48:44.931, 0, 71.02, 0, 0, 1, 35, 345
2026/08/28 18:48:44.931, 1, 69.46, 0, 0, 1, 31, 345
2026/08/28 18:48:44.931, 2, 71.93, 0, 0, 1, 30, 345
2026/08/28 18:48:44.932, 3, 71.52, 0, 0, 1, 34, 345
2026/08/28 18:48:44.932, 4, 72.32, 0, 0, 1, 37, 345
2026/08/28 18:48:44.932, 5, 71.16, 0, 0, 1, 32, 345
2026/08/28 18:48:44.932, 6, 72.21, 0, 0, 1, 34, 345
2026/08/28 18:48:44.932, 7, 73.26, 0, 0, 1, 30, 345
2026/08/28 18:48:49.933, 0, 71.01, 0, 0, 1, 35, 345
2026/08/28 18:48:49.933, 1, 69.45, 0, 0, 1, 30, 345
2026/08/28 18:48:49.933, 2, 71.88, 0, 0, 1, 29, 345
2026/08/28 18:48:49.933, 3, 71.47, 0, 0, 1, 34, 345
2026/08/28 18:48:49.933, 4, 72.23, 0, 0, 1, 36, 345
2026/08/28 18:48:49.933, 5, 71.12, 0, 0, 1, 32, 345
2026/08/28 18:48:49.933, 6, 72.12, 0, 0, 1, 34, 345
2026/08/28 18:48:49.933, 7, 73.23, 0, 0, 1, 30, 345
2026/08/28 18:48:54.934, 0, 70.92, 0, 0, 4, 35, 345
2026/08/28 18:48:54.934, 1, 69.44, 0, 0, 4, 30, 345
2026/08/28 18:48:54.934, 2, 71.89, 0, 0, 4, 29, 345
2026/08/28 18:48:54.934, 3, 71.44, 0, 0, 4, 34, 345
2026/08/28 18:48:54.934, 4, 72.20, 0, 0, 4, 36, 345
2026/08/28 18:48:54.934, 5, 71.11, 0, 0, 4, 32, 345
2026/08/28 18:48:54.934, 6, 72.14, 0, 0, 4, 34, 345
2026/08/28 18:48:54.934, 7, 73.69, 0, 0, 4, 29, 345
2026/08/28 18:48:59.934, 0, 70.98, 0, 0, 4, 35, 345
2026/08/28 18:48:59.934, 1, 69.43, 0, 0, 4, 30, 345
2026/08/28 18:48:59.934, 2, 71.89, 0, 0, 4, 29, 345
2026/08/28 18:48:59.934, 3, 71.40, 0, 0, 4, 34, 345
2026/08/28 18:48:59.934, 4, 72.16, 0, 0, 4, 36, 345
2026/08/28 18:48:59.934, 5, 71.14, 0, 0, 4, 32, 345
2026/08/28 18:48:59.934, 6, 72.08, 0, 0, 4, 34, 345
2026/08/28 18:48:59.934, 7, 73.67, 0, 0, 4, 29, 345
2026/08/28 18:49:04.935, 0, 70.94, 0, 0, 4, 34, 345
2026/08/28 18:49:04.938, 1, 69.42, 0, 0, 4, 30, 345
2026/08/28 18:49:04.939, 2, 71.88, 0, 0, 4, 29, 345
2026/08/28 18:49:04.940, 3, 71.34, 0, 0, 4, 34, 345
2026/08/28 18:49:04.945, 4, 72.11, 0, 0, 4, 36, 345
2026/08/28 18:49:04.945, 5, 71.14, 0, 0, 4, 32, 345
2026/08/28 18:49:04.945, 6, 72.05, 0, 0, 4, 33, 345
2026/08/28 18:49:04.945, 7, 73.54, 0, 0, 4, 29, 345
2026/08/28 18:49:09.950, 0, 70.93, 0, 0, 4, 34, 345
2026/08/28 18:49:09.951, 1, 69.38, 0, 0, 4, 30, 345
2026/08/28 18:49:09.951, 2, 71.89, 0, 0, 4, 29, 345
2026/08/28 18:49:09.951, 3, 71.37, 0, 0, 4, 34, 345
2026/08/28 18:49:09.951, 4, 72.10, 0, 0, 4, 36, 345
2026/08/28 18:49:09.951, 5, 71.12, 0, 0, 4, 32, 345
2026/08/28 18:49:09.951, 6, 72.01, 0, 0, 4, 33, 345
2026/08/28 18:49:09.951, 7, 73.50, 0, 0, 4, 29, 345
2026/08/28 18:49:14.952, 0, 120.53, 0, 0, 530, 35, 1980
2026/08/28 18:49:14.952, 1, 114.68, 0, 0, 530, 32, 1980
2026/08/28 18:49:14.952, 2, 114.78, 0, 0, 530, 31, 1980
2026/08/28 18:49:14.952, 3, 120.02, 0, 0, 530, 35, 1980
2026/08/28 18:49:14.952, 4, 119.66, 0, 0, 530, 37, 1980
2026/08/28 18:49:14.952, 5, 118.29, 0, 0, 530, 33, 1980
2026/08/28 18:49:14.952, 6, 120.84, 0, 0, 530, 34, 1980
2026/08/28 18:49:14.952, 7, 123.04, 0, 0, 530, 31, 1980
2026/08/28 18:49:19.952, 0, 120.67, 0, 0, 1752, 36, 1980
2026/08/28 18:49:19.952, 1, 114.77, 0, 0, 1752, 32, 1980
2026/08/28 18:49:19.953, 2, 114.92, 0, 0, 1752, 31, 1980
2026/08/28 18:49:19.953, 3, 120.12, 0, 0, 1752, 35, 1980
2026/08/28 18:49:19.953, 4, 119.82, 0, 0, 1752, 37, 1980
2026/08/28 18:49:19.953, 5, 118.38, 0, 0, 1752, 33, 1980
2026/08/28 18:49:19.953, 6, 120.95, 0, 0, 1752, 35, 1980
2026/08/28 18:49:19.953, 7, 123.22, 0, 0, 1752, 31, 1980
2026/08/28 18:49:24.953, 0, 120.94, 0, 0, 3944, 36, 1980
2026/08/28 18:49:24.953, 1, 114.37, 0, 0, 3944, 32, 1980
2026/08/28 18:49:24.953, 2, 115.10, 0, 0, 3944, 31, 1980
2026/08/28 18:49:24.953, 3, 120.35, 0, 0, 3944, 35, 1980
2026/08/28 18:49:24.953, 4, 119.98, 0, 0, 3944, 37, 1980
2026/08/28 18:49:24.953, 5, 118.64, 0, 0, 3944, 33, 1980
2026/08/28 18:49:24.953, 6, 121.20, 0, 0, 3944, 35, 1980
2026/08/28 18:49:24.953, 7, 122.80, 0, 0, 3944, 31, 1980
2026/08/28 18:49:29.954, 0, 120.99, 0, 0, 3944, 36, 1980
2026/08/28 18:49:30.058, 1, 114.50, 0, 0, 3944, 32, 1980
2026/08/28 18:49:30.060, 2, 115.27, 0, 0, 3944, 31, 1980
2026/08/28 18:49:30.061, 3, 120.50, 0, 0, 3944, 35, 1980
2026/08/28 18:49:30.062, 4, 120.12, 0, 0, 3944, 37, 1980
2026/08/28 18:49:30.066, 5, 118.81, 0, 0, 3944, 34, 1980
2026/08/28 18:49:30.117, 6, 121.30, 0, 0, 3944, 35, 1980
2026/08/28 18:49:30.119, 7, 122.80, 0, 0, 3944, 31, 1980
2026/08/28 18:49:35.122, 0, 119.93, 0, 0, 3944, 36, 1980
2026/08/28 18:49:35.122, 1, 114.51, 0, 0, 3944, 32, 1980
2026/08/28 18:49:35.122, 2, 115.27, 0, 0, 3944, 31, 1980
2026/08/28 18:49:35.122, 3, 120.59, 0, 0, 3944, 35, 1980
2026/08/28 18:49:35.122, 4, 120.23, 0, 0, 3944, 38, 1980
2026/08/28 18:49:35.123, 5, 118.80, 0, 0, 3944, 34, 1980
2026/08/28 18:49:35.123, 6, 121.28, 0, 0, 3944, 35, 1980
2026/08/28 18:49:35.123, 7, 122.90, 0, 0, 3944, 32, 1980
2026/08/28 18:49:40.123, 0, 119.59, 0, 0, 3944, 36, 1980
2026/08/28 18:49:40.123, 1, 114.53, 0, 0, 3944, 32, 1980
2026/08/28 18:49:40.123, 2, 115.28, 0, 0, 3944, 31, 1980
2026/08/28 18:49:40.123, 3, 120.58, 0, 0, 3944, 36, 1980
2026/08/28 18:49:40.123, 4, 120.25, 0, 0, 3944, 38, 1980
2026/08/28 18:49:40.123, 5, 118.84, 0, 0, 3944, 34, 1980
2026/08/28 18:49:40.123, 6, 121.38, 0, 0, 3944, 35, 1980
2026/08/28 18:49:40.123, 7, 123.01, 0, 0, 3944, 32, 1980
2026/08/28 18:49:45.124, 0, 119.67, 0, 0, 3944, 36, 1980
2026/08/28 18:49:45.124, 1, 114.62, 0, 0, 3944, 32, 1980
2026/08/28 18:49:45.124, 2, 115.36, 0, 0, 3944, 31, 1980
2026/08/28 18:49:45.124, 3, 120.72, 0, 0, 3944, 36, 1980
2026/08/28 18:49:45.124, 4, 120.36, 0, 0, 3944, 38, 1980
2026/08/28 18:49:45.124, 5, 118.94, 0, 0, 3944, 34, 1980
2026/08/28 18:49:45.124, 6, 121.43, 0, 0, 3944, 35, 1980
2026/08/28 18:49:45.124, 7, 123.15, 0, 0, 3944, 32, 1980
2026/08/28 18:49:50.124, 0, 119.76, 0, 0, 3944, 37, 1980
2026/08/28 18:49:50.124, 1, 114.64, 0, 0, 3944, 32, 1980
2026/08/28 18:49:50.124, 2, 115.37, 0, 0, 3944, 31, 1980
2026/08/28 18:49:50.124, 3, 120.76, 0, 0, 3944, 36, 1980
2026/08/28 18:49:50.124, 4, 120.38, 0, 0, 3944, 38, 1980
2026/08/28 18:49:50.124, 5, 118.94, 0, 0, 3944, 34, 1980
2026/08/28 18:49:50.124, 6, 121.51, 0, 0, 3944, 35, 1980
2026/08/28 18:49:50.124, 7, 122.21, 0, 0, 3944, 32, 1980
2026/08/28 18:49:55.125, 0, 119.81, 0, 0, 3944, 37, 1980
2026/08/28 18:49:55.125, 1, 114.68, 0, 0, 3944, 33, 1980
2026/08/28 18:49:55.125, 2, 115.34, 0, 0, 3944, 32, 1980
2026/08/28 18:49:55.125, 3, 120.79, 0, 0, 3944, 36, 1980
2026/08/28 18:49:55.125, 4, 120.45, 0, 0, 3944, 38, 1980
2026/08/28 18:49:55.125, 5, 119.00, 0, 0, 3944, 34, 1980
2026/08/28 18:49:55.125, 6, 121.54, 0, 0, 3944, 36, 1980
2026/08/28 18:49:55.125, 7, 122.41, 0, 0, 3944, 32, 1980
2026/08/28 18:50:00.126, 0, 119.91, 0, 0, 3944, 37, 1980
2026/08/28 18:50:00.126, 1, 114.71, 0, 0, 3944, 33, 1980
2026/08/28 18:50:00.126, 2, 115.45, 0, 0, 3944, 32, 1980
2026/08/28 18:50:00.126, 3, 120.89, 0, 0, 3944, 36, 1980
2026/08/28 18:50:00.126, 4, 120.54, 0, 0, 3944, 38, 1980
2026/08/28 18:50:00.126, 5, 119.00, 0, 0, 3944, 34, 1980
2026/08/28 18:50:00.126, 6, 121.62, 0, 0, 3944, 36, 1980
2026/08/28 18:50:00.126, 7, 122.32, 0, 0, 3944, 32, 1980
2026/08/28 18:50:05.126, 0, 119.94, 0, 0, 3944, 37, 1980
2026/08/28 18:50:05.126, 1, 114.72, 0, 0, 3944, 33, 1980
2026/08/28 18:50:05.126, 2, 115.51, 0, 0, 3944, 32, 1980
2026/08/28 18:50:05.126, 3, 120.93, 0, 0, 3944, 36, 1980
2026/08/28 18:50:05.126, 4, 120.60, 0, 0, 3944, 38, 1980
2026/08/28 18:50:05.126, 5, 119.06, 0, 0, 3944, 34, 1980
2026/08/28 18:50:05.126, 6, 121.68, 0, 0, 3944, 36, 1980
2026/08/28 18:50:05.127, 7, 122.39, 0, 0, 3944, 32, 1980
2026/08/28 18:50:10.127, 0, 120.03, 0, 0, 3944, 37, 1980
2026/08/28 18:50:10.127, 1, 114.82, 0, 0, 3944, 33, 1980
2026/08/28 18:50:10.127, 2, 115.60, 0, 0, 3944, 32, 1980
2026/08/28 18:50:10.127, 3, 121.03, 0, 0, 3944, 36, 1980
2026/08/28 18:50:10.127, 4, 120.73, 0, 0, 3944, 38, 1980
2026/08/28 18:50:10.128, 5, 119.14, 0, 0, 3944, 34, 1980
2026/08/28 18:50:10.128, 6, 121.78, 0, 0, 3944, 36, 1980
2026/08/28 18:50:10.128, 7, 122.67, 0, 0, 3944, 32, 1980
2026/08/28 18:50:15.128, 0, 120.01, 0, 0, 3944, 37, 1980
2026/08/28 18:50:15.128, 1, 114.76, 0, 0, 3944, 33, 1980
2026/08/28 18:50:15.128, 2, 115.57, 0, 0, 3944, 32, 1980
2026/08/28 18:50:15.128, 3, 121.04, 0, 0, 3944, 36, 1980
2026/08/28 18:50:15.128, 4, 120.79, 0, 0, 3944, 38, 1980
2026/08/28 18:50:15.128, 5, 119.10, 0, 0, 3944, 34, 1980
2026/08/28 18:50:15.128, 6, 121.77, 0, 0, 3944, 36, 1980
2026/08/28 18:50:15.128, 7, 122.48, 0, 0, 3944, 32, 1980
2026/08/28 18:50:20.129, 0, 120.07, 0, 0, 3944, 37, 1980
2026/08/28 18:50:20.129, 1, 114.82, 0, 0, 3944, 33, 1980
2026/08/28 18:50:20.129, 2, 115.57, 0, 0, 3944, 32, 1980
2026/08/28 18:50:20.129, 3, 121.07, 0, 0, 3944, 36, 1980
2026/08/28 18:50:20.129, 4, 120.82, 0, 0, 3944, 39, 1980
2026/08/28 18:50:20.129, 5, 119.12, 0, 0, 3944, 34, 1980
2026/08/28 18:50:20.129, 6, 121.80, 0, 0, 3944, 36, 1980
2026/08/28 18:50:20.129, 7, 122.54, 0, 0, 3944, 32, 1980
2026/08/28 18:50:25.129, 0, 120.10, 0, 0, 3944, 37, 1980
2026/08/28 18:50:25.129, 1, 114.83, 0, 0, 3944, 33, 1980
2026/08/28 18:50:25.130, 2, 115.61, 0, 0, 3944, 32, 1980
2026/08/28 18:50:25.130, 3, 121.17, 0, 0, 3944, 37, 1980
2026/08/28 18:50:25.130, 4, 120.82, 0, 0, 3944, 39, 1980
2026/08/28 18:50:25.130, 5, 119.17, 0, 0, 3944, 34, 1980
2026/08/28 18:50:25.130, 6, 121.90, 0, 0, 3944, 36, 1980
2026/08/28 18:50:25.130, 7, 122.65, 0, 0, 3944, 32, 1980
2026/08/28 18:50:30.130, 0, 120.15, 0, 0, 3944, 37, 1980
2026/08/28 18:50:30.130, 1, 114.84, 0, 0, 3944, 33, 1980
2026/08/28 18:50:30.130, 2, 115.60, 0, 0, 3944, 32, 1980
2026/08/28 18:50:30.130, 3, 121.18, 0, 0, 3944, 37, 1980
2026/08/28 18:50:30.130, 4, 120.86, 0, 0, 3944, 39, 1980
2026/08/28 18:50:30.130, 5, 119.19, 0, 0, 3944, 35, 1980
2026/08/28 18:50:30.130, 6, 121.96, 0, 0, 3944, 36, 1980
2026/08/28 18:50:30.130, 7, 122.68, 0, 0, 3944, 32, 1980
2026/08/28 18:50:35.131, 0, 120.23, 0, 0, 3944, 37, 1980
2026/08/28 18:50:35.151, 1, 114.87, 0, 0, 3944, 33, 1980
2026/08/28 18:50:35.155, 2, 115.61, 0, 0, 3944, 32, 1980
2026/08/28 18:50:35.156, 3, 121.26, 0, 0, 3944, 37, 1980
2026/08/28 18:50:35.156, 4, 120.99, 0, 0, 3944, 39, 1980
2026/08/28 18:50:35.157, 5, 119.23, 0, 0, 3944, 35, 1980
2026/08/28 18:50:35.160, 6, 122.01, 0, 0, 3944, 36, 1980
2026/08/28 18:50:35.162, 7, 122.69, 0, 0, 3944, 32, 1980
2026/08/28 18:50:40.164, 0, 120.23, 0, 0, 3944, 37, 1980
2026/08/28 18:50:40.164, 1, 114.81, 0, 0, 3944, 33, 1980
2026/08/28 18:50:40.164, 2, 115.59, 0, 0, 3944, 32, 1980
2026/08/28 18:50:40.164, 3, 121.21, 0, 0, 3944, 37, 1980
2026/08/28 18:50:40.164, 4, 121.00, 0, 0, 3944, 39, 1980
2026/08/28 18:50:40.164, 5, 119.21, 0, 0, 3944, 35, 1980
2026/08/28 18:50:40.165, 6, 121.98, 0, 0, 3944, 36, 1980
2026/08/28 18:50:40.165, 7, 122.63, 0, 0, 3944, 32, 1980
