timestamp, index, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.used [MiB], temperature.gpu, clocks.current.sm [MHz]
2026/08/29 12:25:04.924, 0, 69.16, 0, 0, 0, 22, 345
2026/08/29 12:25:04.925, 1, 69.44, 0, 0, 0, 22, 345
2026/08/29 12:25:04.926, 2, 69.87, 0, 0, 0, 20, 345
2026/08/29 12:25:04.926, 3, 69.17, 0, 0, 0, 22, 345
2026/08/29 12:25:04.927, 4, 70.60, 0, 0, 0, 22, 345
2026/08/29 12:25:04.928, 5, 69.60, 0, 0, 0, 20, 345
2026/08/29 12:25:04.928, 6, 69.97, 0, 0, 0, 22, 345
2026/08/29 12:25:04.929, 7, 69.11, 0, 0, 0, 20, 345
2026/08/29 12:25:09.930, 0, 69.18, 0, 0, 0, 22, 345
2026/08/29 12:25:09.930, 1, 69.44, 0, 0, 0, 22, 345
2026/08/29 12:25:09.930, 2, 69.87, 0, 0, 0, 20, 345
2026/08/29 12:25:09.930, 3, 69.17, 0, 0, 0, 22, 345
2026/08/29 12:25:09.930, 4, 70.59, 0, 0, 0, 22, 345
2026/08/29 12:25:09.930, 5, 69.53, 0, 0, 0, 20, 345
2026/08/29 12:25:09.930, 6, 69.94, 0, 0, 0, 22, 345
2026/08/29 12:25:09.930, 7, 69.13, 0, 0, 0, 20, 345
2026/08/29 12:25:14.930, 0, 69.21, 0, 0, 4, 22, 345
2026/08/29 12:25:14.931, 1, 69.44, 0, 0, 4, 22, 345
2026/08/29 12:25:14.931, 2, 69.88, 0, 0, 4, 20, 345
2026/08/29 12:25:14.931, 3, 69.20, 0, 0, 4, 22, 345
2026/08/29 12:25:14.931, 4, 70.60, 0, 0, 4, 22, 345
2026/08/29 12:25:14.931, 5, 69.60, 0, 0, 4, 20, 345
2026/08/29 12:25:14.931, 6, 73.00, 0, 0, 4, 22, 345
2026/08/29 12:25:14.931, 7, 69.11, 0, 0, 4, 20, 345
2026/08/29 12:25:19.931, 0, 69.15, 0, 0, 4, 22, 345
2026/08/29 12:25:19.931, 1, 69.46, 0, 0, 4, 22, 345
2026/08/29 12:25:19.931, 2, 69.86, 0, 0, 4, 20, 345
2026/08/29 12:25:19.931, 3, 69.21, 0, 0, 4, 22, 345
2026/08/29 12:25:19.931, 4, 70.62, 0, 0, 4, 22, 345
2026/08/29 12:25:19.931, 5, 69.59, 0, 0, 4, 20, 345
2026/08/29 12:25:19.931, 6, 70.00, 0, 0, 4, 22, 345
2026/08/29 12:25:19.931, 7, 69.10, 0, 0, 4, 20, 345
2026/08/29 12:25:24.932, 0, 69.20, 0, 0, 4, 22, 345
2026/08/29 12:25:24.942, 1, 69.46, 0, 0, 4, 22, 345
2026/08/29 12:25:24.942, 2, 69.91, 0, 0, 4, 20, 345
2026/08/29 12:25:24.946, 3, 69.19, 0, 0, 4, 22, 345
2026/08/29 12:25:24.947, 4, 70.61, 0, 0, 4, 22, 345
2026/08/29 12:25:24.949, 5, 69.63, 0, 0, 4, 20, 345
2026/08/29 12:25:24.951, 6, 70.00, 0, 0, 4, 22, 345
2026/08/29 12:25:24.952, 7, 69.13, 0, 0, 4, 20, 345
2026/08/29 12:25:29.954, 0, 69.18, 0, 0, 4, 22, 345
2026/08/29 12:25:29.954, 1, 69.39, 0, 0, 4, 22, 345
2026/08/29 12:25:29.954, 2, 69.88, 0, 0, 4, 20, 345
2026/08/29 12:25:29.954, 3, 69.17, 0, 0, 4, 22, 345
2026/08/29 12:25:29.954, 4, 70.61, 0, 0, 4, 22, 345
2026/08/29 12:25:29.954, 5, 69.64, 0, 0, 4, 20, 345
2026/08/29 12:25:29.954, 6, 70.01, 0, 0, 4, 22, 345
2026/08/29 12:25:29.954, 7, 69.08, 0, 0, 4, 20, 345
2026/08/29 12:25:34.955, 0, 112.54, 0, 0, 529, 23, 1980
2026/08/29 12:25:34.955, 1, 115.99, 0, 0, 529, 23, 1980
2026/08/29 12:25:34.955, 2, 113.63, 0, 0, 529, 21, 1980
2026/08/29 12:25:34.955, 3, 111.96, 0, 0, 529, 24, 1980
2026/08/29 12:25:34.955, 4, 114.28, 0, 0, 529, 23, 1980
2026/08/29 12:25:34.955, 5, 113.34, 0, 0, 529, 21, 1980
2026/08/29 12:25:34.955, 6, 115.01, 0, 0, 529, 23, 1980
2026/08/29 12:25:34.955, 7, 112.20, 0, 0, 529, 21, 1980
2026/08/29 12:25:39.955, 0, 112.64, 0, 0, 1751, 24, 1980
2026/08/29 12:25:39.955, 1, 116.14, 0, 0, 1751, 24, 1980
2026/08/29 12:25:39.956, 2, 113.77, 0, 0, 1751, 22, 1980
2026/08/29 12:25:39.956, 3, 112.07, 0, 0, 1751, 24, 1980
2026/08/29 12:25:39.956, 4, 114.39, 0, 0, 1751, 23, 1980
2026/08/29 12:25:39.956, 5, 113.46, 0, 0, 1751, 22, 1980
2026/08/29 12:25:39.956, 6, 115.13, 0, 0, 1751, 24, 1980
2026/08/29 12:25:39.957, 7, 112.30, 0, 0, 1751, 22, 1980
2026/08/29 12:25:44.957, 0, 112.91, 0, 0, 3943, 24, 1980
2026/08/29 12:25:44.957, 1, 116.40, 0, 0, 3943, 24, 1980
2026/08/29 12:25:44.957, 2, 114.02, 0, 0, 3943, 22, 1980
2026/08/29 12:25:44.957, 3, 112.38, 0, 0, 3943, 24, 1980
2026/08/29 12:25:44.957, 4, 114.66, 0, 0, 3943, 23, 1980
2026/08/29 12:25:44.957, 5, 113.74, 0, 0, 3943, 22, 1980
2026/08/29 12:25:44.957, 6, 115.32, 0, 0, 3943, 24, 1980
2026/08/29 12:25:44.957, 7, 112.56, 0, 0, 3943, 22, 1980
2026/08/29 12:25:49.958, 0, 113.09, 0, 0, 3943, 24, 1980
2026/08/29 12:25:49.998, 1, 116.50, 0, 0, 3943, 24, 1980
2026/08/29 12:25:49.999, 2, 114.14, 0, 0, 3943, 22, 1980
2026/08/29 12:25:50.001, 3, 112.52, 0, 0, 3943, 24, 1980
2026/08/29 12:25:50.005, 4, 114.77, 0, 0, 3943, 24, 1980
2026/08/29 12:25:50.007, 5, 113.89, 0, 0, 3943, 22, 1980
2026/08/29 12:25:50.008, 6, 115.49, 0, 0, 3943, 24, 1980
2026/08/29 12:25:50.009, 7, 112.60, 0, 0, 3943, 22, 1980
2026/08/29 12:25:55.065, 0, 113.12, 0, 0, 3943, 24, 1980
2026/08/29 12:25:55.065, 1, 116.51, 0, 0, 3943, 24, 1980
2026/08/29 12:25:55.065, 2, 114.21, 0, 0, 3943, 22, 1980
2026/08/29 12:25:55.065, 3, 112.54, 0, 0, 3943, 25, 1980
2026/08/29 12:25:55.065, 4, 114.84, 0, 0, 3943, 24, 1980
2026/08/29 12:25:55.065, 5, 113.91, 0, 0, 3943, 22, 1980
2026/08/29 12:25:55.065, 6, 115.53, 0, 0, 3943, 24, 1980
2026/08/29 12:25:55.065, 7, 112.65, 0, 0, 3943, 22, 1980
2026/08/29 12:26:00.065, 0, 113.21, 0, 0, 3943, 24, 1980
2026/08/29 12:26:00.065, 1, 116.55, 0, 0, 3943, 24, 1980
2026/08/29 12:26:00.065, 2, 114.24, 0, 0, 3943, 22, 1980
2026/08/29 12:26:00.065, 3, 112.61, 0, 0, 3943, 25, 1980
2026/08/29 12:26:00.065, 4, 114.91, 0, 0, 3943, 24, 1980
2026/08/29 12:26:00.065, 5, 113.92, 0, 0, 3943, 23, 1980
2026/08/29 12:26:00.065, 6, 115.57, 0, 0, 3943, 24, 1980
2026/08/29 12:26:00.066, 7, 112.68, 0, 0, 3943, 22, 1980
2026/08/29 12:26:05.066, 0, 113.22, 0, 0, 3943, 25, 1980
2026/08/29 12:26:05.066, 1, 116.56, 0, 0, 3943, 24, 1980
2026/08/29 12:26:05.066, 2, 114.28, 0, 0, 3943, 23, 1980
2026/08/29 12:26:05.066, 3, 112.67, 0, 0, 3943, 25, 1980
2026/08/29 12:26:05.066, 4, 114.93, 0, 0, 3943, 24, 1980
2026/08/29 12:26:05.066, 5, 113.99, 0, 0, 3943, 23, 1980
2026/08/29 12:26:05.066, 6, 115.66, 0, 0, 3943, 25, 1980
2026/08/29 12:26:05.066, 7, 112.73, 0, 0, 3943, 22, 1980
2026/08/29 12:26:10.066, 0, 113.32, 0, 0, 3943, 25, 1980
2026/08/29 12:26:10.067, 1, 116.63, 0, 0, 3943, 24, 1980
2026/08/29 12:26:10.067, 2, 114.29, 0, 0, 3943, 23, 1980
2026/08/29 12:26:10.067, 3, 112.74, 0, 0, 3943, 25, 1980
2026/08/29 12:26:10.067, 4, 115.03, 0, 0, 3943, 24, 1980
2026/08/29 12:26:10.068, 5, 114.01, 0, 0, 3943, 23, 1980
2026/08/29 12:26:10.068, 6, 115.69, 0, 0, 3943, 25, 1980
2026/08/29 12:26:10.068, 7, 112.77, 0, 0, 3943, 23, 1980
2026/08/29 12:26:15.068, 0, 113.40, 0, 0, 3943, 25, 1980
2026/08/29 12:26:15.068, 1, 116.66, 0, 0, 3943, 25, 1980
2026/08/29 12:26:15.068, 2, 114.34, 0, 0, 3943, 23, 1980
2026/08/29 12:26:15.068, 3, 112.82, 0, 0, 3943, 25, 1980
2026/08/29 12:26:15.068, 4, 115.07, 0, 0, 3943, 25, 1980
2026/08/29 12:26:15.068, 5, 114.03, 0, 0, 3943, 23, 1980
2026/08/29 12:26:15.068, 6, 115.76, 0, 0, 3943, 25, 1980
2026/08/29 12:26:15.068, 7, 112.82, 0, 0, 3943, 23, 1980
2026/08/29 12:26:20.069, 0, 113.42, 0, 0, 3943, 25, 1980
2026/08/29 12:26:20.069, 1, 116.67, 0, 0, 3943, 25, 1980
2026/08/29 12:26:20.069, 2, 114.34, 0, 0, 3943, 23, 1980
2026/08/29 12:26:20.069, 3, 112.88, 0, 0, 3943, 25, 1980
2026/08/29 12:26:20.069, 4, 115.14, 0, 0, 3943, 25, 1980
2026/08/29 12:26:20.069, 5, 114.12, 0, 0, 3943, 23, 1980
2026/08/29 12:26:20.069, 6, 115.82, 0, 0, 3943, 25, 1980
2026/08/29 12:26:20.069, 7, 112.76, 0, 0, 3943, 23, 1980
2026/08/29 12:26:25.069, 0, 113.42, 0, 0, 3943, 25, 1980
2026/08/29 12:26:25.069, 1, 116.71, 0, 0, 3943, 25, 1980
2026/08/29 12:26:25.070, 2, 114.35, 0, 0, 3943, 23, 1980
2026/08/29 12:26:25.070, 3, 112.90, 0, 0, 3943, 25, 1980
2026/08/29 12:26:25.070, 4, 115.22, 0, 0, 3943, 25, 1980
2026/08/29 12:26:25.070, 5, 114.08, 0, 0, 3943, 23, 1980
2026/08/29 12:26:25.070, 6, 115.85, 0, 0, 3943, 25, 1980
2026/08/29 12:26:25.070, 7, 112.81, 0, 0, 3943, 23, 1980
2026/08/29 12:26:30.070, 0, 113.55, 0, 0, 3943, 25, 1980
2026/08/29 12:26:30.080, 1, 116.80, 0, 0, 3943, 25, 1980
2026/08/29 12:26:30.087, 2, 114.41, 0, 0, 3943, 23, 1980
2026/08/29 12:26:30.091, 3, 113.02, 0, 0, 3943, 26, 1980
2026/08/29 12:26:30.098, 4, 115.29, 0, 0, 3943, 25, 1980
2026/08/29 12:26:30.099, 5, 114.20, 0, 0, 3943, 23, 1980
2026/08/29 12:26:30.103, 6, 115.91, 0, 0, 3943, 25, 1980
2026/08/29 12:26:30.111, 7, 112.93, 0, 0, 3943, 23, 1980
2026/08/29 12:26:35.115, 0, 113.51, 0, 0, 3943, 25, 1980
2026/08/29 12:26:35.115, 1, 116.69, 0, 0, 3943, 25, 1980
2026/08/29 12:26:35.115, 2, 114.38, 0, 0, 3943, 23, 1980
2026/08/29 12:26:35.115, 3, 112.96, 0, 0, 3943, 26, 1980
2026/08/29 12:26:35.115, 4, 115.30, 0, 0, 3943, 25, 1980
2026/08/29 12:26:35.115, 5, 114.15, 0, 0, 3943, 23, 1980
2026/08/29 12:26:35.115, 6, 115.85, 0, 0, 3943, 25, 1980
2026/08/29 12:26:35.115, 7, 112.84, 0, 0, 3943, 23, 1980
2026/08/29 12:26:40.116, 0, 113.58, 0, 0, 3943, 25, 1980
2026/08/29 12:26:40.116, 1, 116.72, 0, 0, 3943, 25, 1980
2026/08/29 12:26:40.116, 2, 114.34, 0, 0, 3943, 23, 1980
2026/08/29 12:26:40.116, 3, 113.04, 0, 0, 3943, 26, 1980
2026/08/29 12:26:40.116, 4, 115.35, 0, 0, 3943, 25, 1980
2026/08/29 12:26:40.116, 5, 114.17, 0, 0, 3943, 23, 1980
2026/08/29 12:26:40.116, 6, 115.95, 0, 0, 3943, 25, 1980
2026/08/29 12:26:40.116, 7, 112.86, 0, 0, 3943, 23, 1980
2026/08/29 12:26:45.116, 0, 113.58, 0, 0, 3943, 25, 1980
2026/08/29 12:26:45.116, 1, 116.72, 0, 0, 3943, 25, 1980
2026/08/29 12:26:45.116, 2, 114.36, 0, 0, 3943, 23, 1980
2026/08/29 12:26:45.116, 3, 113.02, 0, 0, 3943, 26, 1980
2026/08/29 12:26:45.116, 4, 115.38, 0, 0, 3943, 25, 1980
2026/08/29 12:26:45.116, 5, 114.14, 0, 0, 3943, 23, 1980
2026/08/29 12:26:45.116, 6, 115.95, 0, 0, 3943, 25, 1980
2026/08/29 12:26:45.117, 7, 112.88, 0, 0, 3943, 23, 1980
2026/08/29 12:26:50.117, 0, 113.62, 0, 0, 3943, 26, 1980
2026/08/29 12:26:50.117, 1, 116.74, 0, 0, 3943, 25, 1980
2026/08/29 12:26:50.117, 2, 114.37, 0, 0, 3943, 23, 1980
