timestamp, index, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.used [MiB], temperature.gpu, clocks.current.sm [MHz]
2026/08/28 18:51:33.952, 0, 71.00, 0, 0, 1, 35, 345
2026/08/28 18:51:33.953, 1, 69.78, 0, 0, 1, 31, 345
2026/08/28 18:51:33.953, 2, 72.37, 0, 0, 1, 30, 345
2026/08/28 18:51:33.953, 3, 71.69, 0, 0, 1, 34, 345
2026/08/28 18:51:33.953, 4, 72.64, 0, 0, 1, 36, 345
2026/08/28 18:51:33.953, 5, 71.57, 0, 0, 1, 32, 345
2026/08/28 18:51:33.954, 6, 72.53, 0, 0, 1, 34, 345
2026/08/28 18:51:33.954, 7, 74.05, 0, 0, 1, 30, 345
2026/08/28 18:51:38.954, 0, 70.96, 0, 0, 1, 35, 345
2026/08/28 18:51:38.954, 1, 69.79, 0, 0, 1, 31, 345
2026/08/28 18:51:38.954, 2, 72.36, 0, 0, 1, 30, 345
2026/08/28 18:51:38.954, 3, 71.58, 0, 0, 1, 34, 345
2026/08/28 18:51:38.955, 4, 72.59, 0, 0, 1, 36, 345
2026/08/28 18:51:38.955, 5, 71.54, 0, 0, 1, 32, 345
2026/08/28 18:51:38.955, 6, 72.53, 0, 0, 1, 34, 345
2026/08/28 18:51:38.955, 7, 74.18, 0, 0, 1, 30, 345
2026/08/28 18:51:43.955, 0, 70.95, 0, 0, 4, 35, 345
2026/08/28 18:51:43.955, 1, 69.78, 0, 0, 4, 30, 345
2026/08/28 18:51:43.955, 2, 72.32, 0, 0, 4, 30, 345
2026/08/28 18:51:43.955, 3, 71.63, 0, 0, 4, 34, 345
2026/08/28 18:51:43.955, 4, 72.56, 0, 0, 4, 36, 345
2026/08/28 18:51:43.955, 5, 71.59, 0, 0, 4, 32, 345
2026/08/28 18:51:43.955, 6, 72.49, 0, 0, 4, 34, 345
2026/08/28 18:51:43.955, 7, 74.03, 0, 0, 4, 30, 345
2026/08/28 18:51:48.956, 0, 70.94, 0, 0, 4, 34, 345
2026/08/28 18:51:48.957, 1, 69.78, 0, 0, 4, 30, 345
2026/08/28 18:51:48.958, 2, 72.31, 0, 0, 4, 29, 345
2026/08/28 18:51:48.960, 3, 71.55, 0, 0, 4, 34, 345
2026/08/28 18:51:48.962, 4, 72.53, 0, 0, 4, 36, 345
2026/08/28 18:51:48.964, 5, 71.53, 0, 0, 4, 32, 345
2026/08/28 18:51:48.965, 6, 72.47, 0, 0, 4, 34, 345
2026/08/28 18:51:48.967, 7, 74.00, 0, 0, 4, 30, 345
2026/08/28 18:51:53.969, 0, 70.93, 0, 0, 4, 34, 345
2026/08/28 18:51:53.969, 1, 69.96, 0, 0, 4, 30, 345
2026/08/28 18:51:53.969, 2, 72.32, 0, 0, 4, 29, 345
2026/08/28 18:51:53.969, 3, 71.55, 0, 0, 4, 34, 345
2026/08/28 18:51:53.969, 4, 72.50, 0, 0, 4, 36, 345
2026/08/28 18:51:53.969, 5, 71.54, 0, 0, 4, 32, 345
2026/08/28 18:51:53.969, 6, 72.44, 0, 0, 4, 33, 345
2026/08/28 18:51:53.969, 7, 73.97, 0, 0, 4, 29, 345
2026/08/28 18:51:58.970, 0, 70.87, 0, 0, 4, 34, 345
2026/08/28 18:51:58.970, 1, 69.92, 0, 0, 4, 30, 345
2026/08/28 18:51:58.970, 2, 72.31, 0, 0, 4, 29, 345
2026/08/28 18:51:58.970, 3, 71.56, 0, 0, 4, 34, 345
2026/08/28 18:51:58.970, 4, 72.50, 0, 0, 4, 36, 345
2026/08/28 18:51:58.970, 5, 71.53, 0, 0, 4, 32, 345
2026/08/28 18:51:58.970, 6, 72.39, 0, 0, 4, 33, 345
2026/08/28 18:51:58.970, 7, 74.06, 0, 0, 4, 29, 345
2026/08/28 18:52:03.970, 0, 119.79, 0, 0, 530, 35, 1980
2026/08/28 18:52:03.970, 1, 116.50, 0, 0, 530, 32, 1980
2026/08/28 18:52:03.971, 2, 114.85, 0, 0, 530, 31, 1980
2026/08/28 18:52:03.971, 3, 120.10, 0, 0, 530, 35, 1980
2026/08/28 18:52:03.971, 4, 119.73, 0, 0, 530, 37, 1980
2026/08/28 18:52:03.971, 5, 118.33, 0, 0, 530, 33, 1980
2026/08/28 18:52:03.971, 6, 121.43, 0, 0, 530, 34, 1980
2026/08/28 18:52:03.971, 7, 122.33, 0, 0, 530, 31, 1980
2026/08/28 18:52:08.971, 0, 119.17, 0, 0, 1752, 36, 1980
2026/08/28 18:52:08.971, 1, 116.12, 0, 0, 1752, 32, 1980
2026/08/28 18:52:08.971, 2, 114.96, 0, 0, 1752, 31, 1980
2026/08/28 18:52:08.971, 3, 120.18, 0, 0, 1752, 35, 1980
2026/08/28 18:52:08.971, 4, 119.87, 0, 0, 1752, 37, 1980
2026/08/28 18:52:08.971, 5, 118.49, 0, 0, 1752, 33, 1980
2026/08/28 18:52:08.971, 6, 120.97, 0, 0, 1752, 35, 1980
2026/08/28 18:52:08.971, 7, 121.73, 0, 0, 1752, 31, 1980
2026/08/28 18:52:13.972, 0, 119.97, 0, 0, 3944, 36, 1980
2026/08/28 18:52:13.972, 1, 116.29, 0, 0, 3944, 32, 1980
2026/08/28 18:52:13.972, 2, 115.11, 0, 0, 3944, 31, 1980
2026/08/28 18:52:13.972, 3, 120.30, 0, 0, 3944, 35, 1980
2026/08/28 18:52:13.972, 4, 119.95, 0, 0, 3944, 37, 1980
2026/08/28 18:52:13.972, 5, 118.67, 0, 0, 3944, 33, 1980
2026/08/28 18:52:13.972, 6, 121.15, 0, 0, 3944, 35, 1980
2026/08/28 18:52:13.972, 7, 121.94, 0, 0, 3944, 31, 1980
2026/08/28 18:52:18.973, 0, 120.11, 0, 0, 3944, 36, 1980
2026/08/28 18:52:19.020, 1, 116.37, 0, 0, 3944, 32, 1980
2026/08/28 18:52:19.023, 2, 115.23, 0, 0, 3944, 31, 1980
2026/08/28 18:52:19.023, 3, 120.48, 0, 0, 3944, 35, 1980
2026/08/28 18:52:19.024, 4, 120.13, 0, 0, 3944, 37, 1980
2026/08/28 18:52:19.024, 5, 118.79, 0, 0, 3944, 34, 1980
2026/08/28 18:52:19.024, 6, 121.27, 0, 0, 3944, 35, 1980
2026/08/28 18:52:19.027, 7, 121.85, 0, 0, 3944, 31, 1980
2026/08/28 18:52:24.029, 0, 119.57, 0, 0, 3944, 36, 1980
2026/08/28 18:52:24.029, 1, 116.41, 0, 0, 3944, 32, 1980
2026/08/28 18:52:24.029, 2, 115.21, 0, 0, 3944, 31, 1980
2026/08/28 18:52:24.029, 3, 120.53, 0, 0, 3944, 35, 1980
2026/08/28 18:52:24.029, 4, 120.18, 0, 0, 3944, 38, 1980
2026/08/28 18:52:24.029, 5, 118.81, 0, 0, 3944, 34, 1980
2026/08/28 18:52:24.029, 6, 121.30, 0, 0, 3944, 35, 1980
2026/08/28 18:52:24.029, 7, 121.99, 0, 0, 3944, 31, 1980
2026/08/28 18:52:29.030, 0, 119.56, 0, 0, 3944, 36, 1980
2026/08/28 18:52:29.030, 1, 115.85, 0, 0, 3944, 32, 1980
2026/08/28 18:52:29.030, 2, 115.23, 0, 0, 3944, 31, 1980
2026/08/28 18:52:29.030, 3, 120.60, 0, 0, 3944, 36, 1980
2026/08/28 18:52:29.030, 4, 120.27, 0, 0, 3944, 38, 1980
2026/08/28 18:52:29.030, 5, 118.84, 0, 0, 3944, 34, 1980
2026/08/28 18:52:29.030, 6, 121.34, 0, 0, 3944, 35, 1980
2026/08/28 18:52:29.030, 7, 122.14, 0, 0, 3944, 32, 1980
2026/08/28 18:52:34.031, 0, 119.67, 0, 0, 3944, 36, 1980
