timestamp, index, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.used [MiB], temperature.gpu, clocks.current.sm [MHz]
2026/08/28 19:48:42.531, 0, 70.34, 0, 0, 1, 26, 345
2026/08/28 19:48:42.532, 1, 70.46, 0, 0, 1, 25, 345
2026/08/28 19:48:42.533, 2, 69.95, 0, 0, 1, 26, 345
2026/08/28 19:48:42.533, 3, 70.69, 0, 0, 1, 27, 345
2026/08/28 19:48:47.534, 0, 70.35, 0, 0, 1, 26, 345
2026/08/28 19:48:47.534, 1, 70.49, 0, 0, 1, 26, 345
2026/08/28 19:48:47.534, 2, 69.89, 0, 0, 1, 26, 345
2026/08/28 19:48:47.534, 3, 70.72, 0, 0, 1, 27, 345
2026/08/28 19:48:52.534, 0, 70.39, 0, 0, 4, 26, 345
2026/08/28 19:48:52.534, 1, 70.51, 0, 0, 1, 26, 345
2026/08/28 19:48:52.534, 2, 69.90, 0, 0, 1, 26, 345
2026/08/28 19:48:52.534, 3, 70.71, 0, 0, 1, 27, 345
2026/08/28 19:48:57.535, 0, 70.39, 0, 0, 4, 26, 345
2026/08/28 19:48:57.535, 1, 70.50, 0, 0, 4, 26, 345
2026/08/28 19:48:57.535, 2, 69.98, 0, 0, 4, 26, 345
2026/08/28 19:48:57.535, 3, 70.70, 0, 0, 4, 27, 345
2026/08/28 19:49:02.536, 0, 70.36, 0, 0, 4, 26, 345
2026/08/28 19:49:02.536, 1, 70.50, 0, 0, 4, 26, 345
2026/08/28 19:49:02.536, 2, 69.91, 0, 0, 4, 26, 345
2026/08/28 19:49:02.536, 3, 70.70, 0, 0, 4, 27, 345
2026/08/28 19:49:07.536, 0, 70.44, 0, 0, 4, 26, 345
2026/08/28 19:49:07.536, 1, 70.54, 0, 0, 4, 26, 345
2026/08/28 19:49:07.536, 2, 69.97, 0, 0, 4, 26, 345
2026/08/28 19:49:07.536, 3, 70.72, 0, 0, 4, 27, 345
2026/08/28 19:49:12.537, 0, 70.36, 0, 0, 4, 26, 345
2026/08/28 19:49:12.537, 1, 80.93, 0, 0, 114, 26, 1980
2026/08/28 19:49:12.537, 2, 82.56, 2, 0, 528, 27, 1980
2026/08/28 19:49:12.537, 3, 70.74, 0, 0, 4, 27, 345
2026/08/28 19:49:17.537, 0, 115.65, 0, 0, 1750, 28, 1980
2026/08/28 19:49:17.537, 1, 119.40, 0, 0, 1750, 27, 1980
2026/08/28 19:49:17.537, 2, 114.92, 0, 0, 1750, 27, 1980
2026/08/28 19:49:17.537, 3, 116.32, 0, 0, 1750, 29, 1980
2026/08/28 19:49:22.538, 0, 115.84, 0, 0, 3942, 28, 1980
2026/08/28 19:49:22.538, 1, 119.57, 0, 0, 3942, 27, 1980
2026/08/28 19:49:22.538, 2, 115.11, 0, 0, 3942, 28, 1980
2026/08/28 19:49:22.538, 3, 116.60, 0, 0, 3942, 29, 1980
2026/08/28 19:49:27.538, 0, 116.03, 0, 0, 3942, 28, 1980
2026/08/28 19:49:27.538, 1, 119.73, 0, 0, 3942, 28, 1980
2026/08/28 19:49:27.538, 2, 115.29, 0, 0, 3942, 28, 1980
2026/08/28 19:49:27.538, 3, 116.78, 0, 0, 3942, 29, 1980
2026/08/28 19:49:32.539, 0, 116.08, 0, 0, 3942, 28, 1980
2026/08/28 19:49:32.539, 1, 119.79, 0, 0, 3942, 28, 1980
2026/08/28 19:49:32.539, 2, 115.31, 0, 0, 3942, 28, 1980
2026/08/28 19:49:32.539, 3, 116.75, 0, 0, 3942, 29, 1980
2026/08/28 19:49:37.539, 0, 116.11, 0, 0, 3942, 29, 1980
2026/08/28 19:49:37.539, 1, 119.82, 0, 0, 3942, 28, 1980
2026/08/28 19:49:37.540, 2, 115.35, 0, 0, 3942, 28, 1980
2026/08/28 19:49:37.540, 3, 116.80, 0, 0, 3942, 30, 1980
2026/08/28 19:49:42.540, 0, 116.17, 0, 0, 3942, 29, 1980
2026/08/28 19:49:42.540, 1, 119.82, 0, 0, 3942, 28, 1980
2026/08/28 19:49:42.540, 2, 115.37, 0, 0, 3942, 28, 1980
2026/08/28 19:49:42.540, 3, 116.82, 0, 0, 3942, 30, 1980
2026/08/28 19:49:47.540, 0, 116.25, 0, 0, 3942, 29, 1980
2026/08/28 19:49:47.541, 1, 119.86, 0, 0, 3942, 28, 1980
2026/08/28 19:49:47.541, 2, 115.36, 0, 0, 3942, 28, 1980
2026/08/28 19:49:47.541, 3, 116.95, 0, 0, 3942, 30, 1980
2026/08/28 19:49:52.541, 0, 115.74, 0, 0, 3942, 29, 1980
2026/08/28 19:49:52.541, 1, 119.92, 0, 0, 3942, 28, 1980
2026/08/28 19:49:52.541, 2, 115.51, 0, 0, 3942, 28, 1980
2026/08/28 19:49:52.541, 3, 116.92, 0, 0, 3942, 30, 1980
2026/08/28 19:49:57.541, 0, 115.76, 0, 0, 3942, 29, 1980
2026/08/28 19:49:57.542, 1, 119.93, 0, 0, 3942, 28, 1980
2026/08/28 19:49:57.542, 2, 115.50, 0, 0, 3942, 28, 1980
2026/08/28 19:49:57.542, 3, 116.97, 0, 0, 3942, 30, 1980
2026/08/28 19:50:02.542, 0, 115.84, 0, 0, 3942, 29, 1980
2026/08/28 19:50:02.542, 1, 119.93, 0, 0, 3942, 28, 1980
2026/08/28 19:50:02.542, 2, 115.50, 0, 0, 3942, 28, 1980
2026/08/28 19:50:02.542, 3, 117.00, 0, 0, 3942, 30, 1980
2026/08/28 19:50:07.543, 0, 115.86, 0, 0, 3942, 29, 1980
