timestamp, index, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.used [MiB], temperature.gpu, clocks.current.sm [MHz]
2026/08/28 17:49:25.087, 0, 71.75, 0, 0, 1, 37, 345
2026/08/28 17:49:25.087, 1, 69.72, 0, 0, 1, 30, 345
2026/08/28 17:49:25.088, 2, 72.30, 0, 0, 1, 29, 345
2026/08/28 17:49:25.088, 3, 72.41, 0, 0, 1, 37, 345
2026/08/28 17:49:25.088, 4, 73.07, 0, 0, 1, 38, 345
2026/08/28 17:49:25.088, 5, 71.48, 0, 0, 1, 32, 345
2026/08/28 17:49:25.088, 6, 72.87, 0, 0, 1, 35, 345
2026/08/28 17:49:25.089, 7, 74.01, 0, 0, 1, 29, 345
2026/08/28 17:49:30.089, 0, 71.65, 0, 0, 1, 37, 345
2026/08/28 17:49:30.091, 1, 69.72, 0, 0, 1, 30, 345
2026/08/28 17:49:30.092, 2, 72.26, 0, 0, 1, 29, 345
2026/08/28 17:49:30.094, 3, 72.29, 0, 0, 1, 36, 345
2026/08/28 17:49:30.096, 4, 72.97, 0, 0, 1, 38, 345
2026/08/28 17:49:30.098, 5, 71.42, 0, 0, 1, 31, 345
2026/08/28 17:49:30.099, 6, 72.75, 0, 0, 1, 35, 345
2026/08/28 17:49:30.101, 7, 73.98, 0, 0, 1, 29, 345
2026/08/28 17:49:35.103, 0, 71.56, 0, 0, 4, 37, 345
2026/08/28 17:49:35.103, 1, 69.69, 0, 0, 4, 30, 345
2026/08/28 17:49:35.103, 2, 72.25, 0, 0, 4, 29, 345
2026/08/28 17:49:35.103, 3, 72.25, 0, 0, 4, 36, 345
2026/08/28 17:49:35.103, 4, 72.89, 0, 0, 4, 37, 345
2026/08/28 17:49:35.103, 5, 71.46, 0, 0, 4, 31, 345
2026/08/28 17:49:35.103, 6, 72.75, 0, 0, 4, 35, 345
2026/08/28 17:49:35.103, 7, 73.95, 0, 0, 4, 29, 345
2026/08/28 17:49:40.104, 0, 71.45, 0, 0, 4, 36, 345
2026/08/28 17:49:40.104, 1, 70.07, 0, 0, 4, 30, 345
2026/08/28 17:49:40.106, 2, 72.24, 0, 0, 4, 29, 345
2026/08/28 17:49:40.107, 3, 72.16, 0, 0, 4, 36, 345
2026/08/28 17:49:40.109, 4, 72.87, 0, 0, 4, 37, 345
2026/08/28 17:49:40.111, 5, 71.45, 0, 0, 4, 31, 345
2026/08/28 17:49:40.113, 6, 72.64, 0, 0, 4, 35, 345
2026/08/28 17:49:40.114, 7, 73.82, 0, 0, 4, 29, 345
2026/08/28 17:49:45.116, 0, 71.40, 0, 0, 4, 36, 345
2026/08/28 17:49:45.123, 1, 70.07, 0, 0, 4, 30, 345
2026/08/28 17:49:45.125, 2, 72.19, 0, 0, 4, 29, 345
2026/08/28 17:49:45.127, 3, 72.10, 0, 0, 4, 35, 345
2026/08/28 17:49:45.128, 4, 72.80, 0, 0, 4, 37, 345
2026/08/28 17:49:45.128, 5, 71.42, 0, 0, 4, 31, 345
2026/08/28 17:49:45.137, 6, 72.56, 0, 0, 4, 35, 345
2026/08/28 17:49:45.141, 7, 73.75, 0, 0, 4, 29, 345
2026/08/28 17:49:50.142, 0, 71.34, 0, 0, 4, 36, 345
2026/08/28 17:49:50.142, 1, 70.04, 0, 0, 4, 30, 345
2026/08/28 17:49:50.142, 2, 72.21, 0, 0, 4, 29, 345
2026/08/28 17:49:50.142, 3, 72.00, 0, 0, 4, 35, 345
2026/08/28 17:49:50.142, 4, 72.75, 0, 0, 4, 37, 345
2026/08/28 17:49:50.142, 5, 71.39, 0, 0, 4, 31, 345
2026/08/28 17:49:50.142, 6, 72.51, 0, 0, 4, 34, 345
2026/08/28 17:49:50.142, 7, 73.74, 0, 0, 4, 29, 345
2026/08/28 17:49:55.143, 0, 122.26, 0, 0, 530, 37, 1980
2026/08/28 17:49:55.143, 1, 115.88, 0, 0, 530, 31, 1980
2026/08/28 17:49:55.144, 2, 115.10, 0, 0, 530, 30, 1980
2026/08/28 17:49:55.145, 3, 122.26, 0, 0, 530, 36, 1980
2026/08/28 17:49:55.146, 4, 120.18, 0, 0, 530, 38, 1980
2026/08/28 17:49:55.147, 5, 118.62, 0, 0, 530, 32, 1980
2026/08/28 17:49:55.148, 6, 121.64, 0, 0, 530, 35, 1980
2026/08/28 17:49:55.149, 7, 121.52, 0, 0, 530, 30, 1980
2026/08/28 17:50:00.150, 0, 122.33, 0, 0, 1756, 37, 1980
2026/08/28 17:50:00.150, 1, 115.93, 0, 0, 1756, 31, 1980
2026/08/28 17:50:00.150, 2, 115.25, 0, 0, 1756, 30, 1980
2026/08/28 17:50:00.150, 3, 122.31, 0, 0, 1756, 36, 1980
2026/08/28 17:50:00.150, 4, 120.22, 0, 0, 1756, 38, 1980
2026/08/28 17:50:00.151, 5, 118.73, 0, 0, 1756, 33, 1980
2026/08/28 17:50:00.151, 6, 121.71, 0, 0, 1756, 35, 1980
