timestamp, index, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.used [MiB], temperature.gpu, clocks.current.sm [MHz]
2026/08/28 18:26:53.714, 0, 71.88, 0, 0, 1, 38, 345
2026/08/28 18:26:53.715, 1, 69.88, 0, 0, 1, 31, 345
2026/08/28 18:26:53.715, 2, 72.30, 0, 0, 1, 30, 345
2026/08/28 18:26:53.715, 3, 72.38, 0, 0, 1, 37, 345
2026/08/28 18:26:53.715, 4, 73.41, 0, 0, 1, 39, 345
2026/08/28 18:26:53.716, 5, 71.58, 0, 0, 1, 32, 345
2026/08/28 18:26:53.716, 6, 73.16, 0, 0, 1, 36, 345
2026/08/28 18:26:53.716, 7, 74.25, 0, 0, 1, 30, 345
2026/08/28 18:26:58.717, 0, 71.83, 0, 0, 1, 38, 345
2026/08/28 18:26:58.717, 1, 69.86, 0, 0, 1, 31, 345
2026/08/28 18:26:58.717, 2, 72.25, 0, 0, 1, 30, 345
2026/08/28 18:26:58.717, 3, 72.25, 0, 0, 1, 37, 345
2026/08/28 18:26:58.717, 4, 73.35, 0, 0, 1, 38, 345
2026/08/28 18:26:58.717, 5, 71.55, 0, 0, 1, 32, 345
2026/08/28 18:26:58.717, 6, 73.08, 0, 0, 1, 36, 345
2026/08/28 18:26:58.717, 7, 74.15, 0, 0, 1, 30, 345
2026/08/28 18:27:03.717, 0, 71.74, 0, 0, 4, 37, 345
2026/08/28 18:27:03.717, 1, 69.84, 0, 0, 4, 31, 345
2026/08/28 18:27:03.717, 2, 72.29, 0, 0, 4, 30, 345
2026/08/28 18:27:03.717, 3, 72.19, 0, 0, 4, 37, 345
2026/08/28 18:27:03.717, 4, 73.26, 0, 0, 4, 38, 345
2026/08/28 18:27:03.718, 5, 71.53, 0, 0, 4, 32, 345
2026/08/28 18:27:03.718, 6, 72.96, 0, 0, 4, 36, 345
2026/08/28 18:27:03.718, 7, 74.17, 0, 0, 4, 30, 345
2026/08/28 18:27:08.718, 0, 71.64, 0, 0, 4, 37, 345
