timestamp, index, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.used [MiB], temperature.gpu, clocks.current.sm [MHz]
2026/08/28 23:29:31.795, 0, 70.14, 0, 0, 1, 29, 345
2026/08/28 23:29:31.796, 1, 69.47, 0, 0, 1, 27, 345
2026/08/28 23:29:31.796, 2, 71.31, 0, 0, 1, 26, 345
2026/08/28 23:29:31.796, 3, 70.44, 0, 0, 1, 29, 345
2026/08/28 23:29:31.796, 4, 71.15, 0, 0, 1, 31, 345
2026/08/28 23:29:31.797, 5, 70.69, 0, 0, 1, 28, 345
2026/08/28 23:29:31.797, 6, 71.02, 0, 0, 1, 28, 345
2026/08/28 23:29:31.797, 7, 73.09, 0, 0, 1, 26, 345
2026/08/28 23:29:36.797, 0, 70.12, 0, 0, 1, 29, 345
2026/08/28 23:29:36.798, 1, 69.46, 0, 0, 1, 27, 345
2026/08/28 23:29:36.798, 2, 71.35, 0, 0, 1, 26, 345
2026/08/28 23:29:36.798, 3, 70.46, 0, 0, 1, 29, 345
2026/08/28 23:29:36.798, 4, 71.11, 0, 0, 1, 31, 345
2026/08/28 23:29:36.798, 5, 70.67, 0, 0, 1, 28, 345
2026/08/28 23:29:36.798, 6, 70.97, 0, 0, 1, 28, 345
2026/08/28 23:29:36.798, 7, 72.87, 0, 0, 1, 26, 345
2026/08/28 23:29:41.798, 0, 70.15, 0, 0, 4, 29, 345
2026/08/28 23:29:41.798, 1, 69.51, 0, 0, 4, 27, 345
2026/08/28 23:29:41.798, 2, 71.39, 0, 0, 4, 26, 345
2026/08/28 23:29:41.798, 3, 70.48, 0, 0, 4, 29, 345
2026/08/28 23:29:41.798, 4, 71.15, 0, 0, 4, 31, 345
2026/08/28 23:29:41.798, 5, 70.70, 0, 0, 4, 28, 345
2026/08/28 23:29:41.798, 6, 71.01, 0, 0, 4, 28, 345
2026/08/28 23:29:41.798, 7, 73.31, 0, 0, 4, 26, 345
2026/08/28 23:29:46.799, 0, 70.15, 0, 0, 4, 29, 345
2026/08/28 23:29:46.799, 1, 69.48, 0, 0, 4, 27, 345
2026/08/28 23:29:46.799, 2, 71.34, 0, 0, 4, 26, 345
2026/08/28 23:29:46.799, 3, 70.46, 0, 0, 4, 29, 345
2026/08/28 23:29:46.799, 4, 71.17, 0, 0, 4, 31, 345
2026/08/28 23:29:46.799, 5, 70.68, 0, 0, 4, 28, 345
2026/08/28 23:29:46.799, 6, 71.01, 0, 0, 4, 28, 345
2026/08/28 23:29:46.799, 7, 73.27, 0, 0, 4, 26, 345
2026/08/28 23:29:51.799, 0, 70.17, 0, 0, 4, 29, 345
2026/08/28 23:29:51.799, 1, 69.49, 0, 0, 4, 27, 345
2026/08/28 23:29:51.799, 2, 71.39, 0, 0, 4, 26, 345
2026/08/28 23:29:51.799, 3, 70.46, 0, 0, 4, 29, 345
2026/08/28 23:29:51.799, 4, 70.95, 0, 0, 4, 31, 345
2026/08/28 23:29:51.800, 5, 70.68, 0, 0, 4, 28, 345
2026/08/28 23:29:51.800, 6, 70.97, 0, 0, 4, 28, 345
2026/08/28 23:29:51.800, 7, 73.14, 0, 0, 4, 26, 345
2026/08/28 23:29:56.800, 0, 70.16, 0, 0, 4, 29, 345
2026/08/28 23:29:56.800, 1, 69.49, 0, 0, 4, 27, 345
2026/08/28 23:29:56.800, 2, 71.38, 0, 0, 4, 26, 345
2026/08/28 23:29:56.800, 3, 70.43, 0, 0, 4, 29, 345
2026/08/28 23:29:56.801, 4, 70.97, 0, 0, 4, 31, 345
2026/08/28 23:29:56.801, 5, 70.70, 0, 0, 4, 28, 345
2026/08/28 23:29:56.801, 6, 70.96, 0, 0, 4, 28, 345
2026/08/28 23:29:56.801, 7, 72.89, 0, 0, 4, 26, 345
2026/08/28 23:30:01.801, 0, 119.73, 0, 0, 530, 31, 1980
2026/08/28 23:30:01.801, 1, 112.67, 0, 0, 530, 28, 1980
2026/08/28 23:30:01.801, 2, 115.36, 0, 0, 530, 27, 1980
2026/08/28 23:30:01.801, 3, 117.79, 0, 0, 530, 30, 1980
2026/08/28 23:30:01.801, 4, 117.82, 0, 0, 530, 32, 1980
2026/08/28 23:30:01.801, 5, 117.17, 0, 0, 530, 30, 1980
2026/08/28 23:30:01.801, 6, 118.28, 0, 0, 530, 29, 1980
2026/08/28 23:30:01.801, 7, 118.23, 0, 0, 530, 27, 1980
2026/08/28 23:30:06.802, 0, 118.79, 0, 0, 1752, 31, 1980
2026/08/28 23:30:06.802, 1, 113.32, 0, 0, 1752, 28, 1980
2026/08/28 23:30:06.802, 2, 115.06, 0, 0, 1752, 27, 1980
2026/08/28 23:30:06.802, 3, 117.86, 0, 0, 1752, 30, 1980
2026/08/28 23:30:06.802, 4, 116.98, 0, 0, 1752, 32, 1980
2026/08/28 23:30:06.802, 5, 117.36, 0, 0, 1752, 30, 1980
2026/08/28 23:30:06.802, 6, 118.31, 0, 0, 1752, 30, 1980
2026/08/28 23:30:06.802, 7, 118.14, 0, 0, 1752, 27, 1980
2026/08/28 23:30:11.802, 0, 119.04, 0, 0, 3944, 31, 1980
2026/08/28 23:30:11.803, 1, 113.46, 0, 0, 3944, 28, 1980
2026/08/28 23:30:11.803, 2, 114.12, 0, 0, 3944, 28, 1980
2026/08/28 23:30:11.803, 3, 118.14, 0, 0, 3944, 30, 1980
2026/08/28 23:30:11.803, 4, 117.23, 0, 0, 3944, 33, 1980
2026/08/28 23:30:11.803, 5, 117.54, 0, 0, 3944, 30, 1980
